ダウンロードした時刻：2021/05/16 23:44:09

,飯田,飯田,飯田,飯田,飯田,飯田,飯田,飯田,飯田,飯田
2004年1月13日,1.6,5.6,-1.3,2.0,1.3,2,3.8,942.4,74,曇一時雨後時々雪
2004年1月14日,-0.8,2.8,-3.9,0.0,6.1,0,4.6,950.2,45,曇一時雪後時々晴
2004年1月15日,-1.0,4.9,-6.3,--,9.2,--,2.4,954.6,44,晴
2004年1月16日,-1.6,4.5,-7.2,--,8.4,--,1.1,957.3,49,晴後薄曇
2004年1月17日,-1.9,-1.1,-3.4,10.5,--,19,0.7,956.4,84,大雪
2004年1月18日,-1.0,4.0,-4.4,0.0,6.0,1,0.8,956.5,86,霧一時雪後晴
2004年1月19日,1.7,5.9,-1.9,12.0,3.9,0,2.7,947.9,81,雨一時曇後晴
2004年1月20日,0.3,7.7,-6.0,--,8.8,--,2.4,950.2,71,晴
2004年1月21日,0.1,4.7,-3.7,0.0,--,--,1.8,947.4,73,曇
2004年1月22日,-3.7,0.8,-6.7,0.0,3.3,0,4.9,944.1,60,雪時々曇
2004年1月23日,-3.2,0.1,-6.9,3.5,0.9,17,2.2,949.1,77,雪
2004年1月24日,-1.2,3.2,-4.5,0.0,7.1,0,2.6,947.9,63,薄曇
2004年1月25日,-2.3,4.0,-7.7,--,9.1,--,2.4,948.7,61,晴
2004年1月26日,-1.6,5.7,-8.1,--,9.4,--,2.7,953.2,62,快晴
2004年1月27日,-0.5,4.8,-3.6,0.0,4.8,0,2.7,948.3,68,薄曇時々晴後一時雪
2004年1月28日,-0.7,6.3,-7.3,--,9.4,--,3.0,949.9,63,快晴
2004年1月29日,2.1,9.3,-4.1,--,9.3,--,3.2,950.1,64,快晴
2004年1月30日,1.7,9.8,-4.0,--,9.1,--,2.2,950.7,63,快晴
2004年1月31日,1.0,9.3,-4.5,--,9.5,--,1.7,954.0,53,快晴
2004年2月1日,1.1,9.8,-5.3,--,7.6,--,1.4,955.8,55,晴後薄曇
2004年2月2日,1.7,8.4,-1.1,23.5,--,0,1.3,947.4,88,雨後一時霧
2004年2月3日,4.0,7.5,0.6,0.0,3.8,--,4.8,941.7,63,曇一時晴
2004年2月4日,0.3,4.4,-2.6,0.0,6.5,2,4.0,946.2,63,晴時々曇後雪
2004年2月5日,-0.5,2.3,-2.3,0.5,1.1,1,3.8,947.2,66,雪一時晴
2004年2月6日,-1.3,2.6,-5.7,0.0,6.6,0,3.1,952.0,58,晴後時々雪
2004年2月7日,-2.1,0.0,-4.0,0.0,0.2,3,2.9,953.0,71,雪
2004年2月8日,-1.0,4.1,-6.9,0.0,7.3,0,3.3,956.6,64,晴後一時雪
2004年2月9日,1.9,7.2,-2.5,0.0,5.1,0,2.4,957.8,57,曇
2004年2月10日,0.9,8.9,-4.8,--,9.0,--,1.7,961.2,60,晴
2004年2月11日,2.2,8.6,-2.5,0.0,8.2,0,2.8,958.9,67,晴後一時雪
2004年2月12日,3.5,8.9,-0.8,0.0,9.3,0,3.5,957.5,60,晴
2004年2月13日,2.8,10.9,-4.1,0.0,9.5,--,1.9,957.3,58,晴後薄曇
2004年2月14日,4.7,12.2,-1.0,9.0,5.2,--,3.9,945.9,73,晴時々曇一時雨、雷・霧を伴う
2004年2月15日,2.5,6.3,0.3,0.0,4.4,0,4.8,945.2,62,雪時々曇
2004年2月16日,3.0,9.4,-1.2,0.0,10.0,0,2.9,954.8,43,快晴
2004年2月17日,1.5,7.6,-4.0,0.0,1.7,0,2.5,950.7,68,曇後時々雨
2004年2月18日,3.8,11.4,-1.9,--,10.0,--,3.3,952.5,43,快晴
2004年2月19日,4.5,14.9,-3.4,--,9.7,--,2.5,957.5,48,晴一時薄曇
2004年2月20日,6.4,17.2,-1.9,--,10.0,--,1.9,964.6,54,快晴
2004年2月21日,8.9,17.5,1.4,--,7.7,--,2.3,961.8,58,晴後薄曇
2004年2月22日,8.5,14.6,2.3,23.5,--,--,2.6,947.6,84,雨時々曇
2004年2月23日,5.4,11.2,-1.0,2.0,2.9,0,5.5,944.2,47,晴後時々雪一時みぞれ
2004年2月24日,3.6,12.7,-3.9,--,7.9,--,2.1,956.5,43,薄曇一時晴
2004年2月25日,7.6,14.1,2.8,--,9.2,--,2.9,950.9,45,薄曇後晴
2004年2月26日,5.3,10.2,0.4,0.5,4.1,0,4.3,944.3,57,雨時々曇一時晴、あられを伴う
2004年2月27日,1.7,7.1,-2.3,--,9.7,0,5.4,950.9,45,晴
2004年2月28日,3.5,11.9,-3.9,--,10.0,--,2.3,955.1,47,晴後薄曇
2004年2月29日,5.3,12.5,1.1,26.0,1.4,--,2.5,948.7,77,雨後曇一時晴
2004年3月1日,2.6,4.7,0.4,0.0,--,0,1.6,947.2,78,曇一時雪
2004年3月2日,1.6,7.8,-2.6,0.0,4.3,0,2.5,948.1,66,薄曇後一時雪
2004年3月3日,2.2,8.1,-3.0,--,4.6,--,2.1,947.7,49,曇
2004年3月4日,2.1,6.5,-0.9,0.0,5.9,0,3.7,945.1,55,晴時々雪
2004年3月5日,1.1,7.8,-5.1,--,9.2,--,2.6,953.1,50,晴後薄曇
2004年3月6日,1.0,5.1,-2.8,11.0,1.8,0,4.0,947.5,72,雪後時々曇、あられを伴う
2004年3月7日,-1.1,3.9,-4.7,0.0,6.1,0,3.0,954.6,52,曇時々雪後一時晴
2004年3月8日,-0.1,7.1,-7.3,--,10.4,--,3.3,958.8,49,快晴
2004年3月9日,3.7,10.8,-2.7,0.0,9.1,--,3.3,956.6,57,晴後一時雨
2004年3月10日,7.2,16.6,-2.7,--,9.2,--,2.8,957.5,61,晴
2004年3月11日,10.4,11.9,7.0,2.0,--,--,3.7,952.7,80,雨一時曇
2004年3月12日,6.0,8.4,1.2,--,--,--,1.2,952.1,65,曇
2004年3月13日,5.0,14.0,-2.2,--,10.0,--,2.5,955.2,47,晴
2004年3月14日,5.9,14.0,-1.7,--,10.3,--,2.9,956.5,42,晴後薄曇
2004年3月15日,7.4,16.4,-0.9,--,10.3,--,2.6,956.2,48,快晴
2004年3月16日,8.9,18.9,-0.4,--,10.4,--,2.5,960.3,55,晴
2004年3月17日,12.6,18.8,6.5,0.0,2.1,--,3.5,958.9,64,曇
2004年3月18日,8.1,13.9,2.1,17.5,--,--,2.9,952.2,83,雨後一時曇
2004年3月19日,5.2,13.7,0.1,--,6.5,--,2.5,956.5,57,晴一時曇
2004年3月20日,3.8,7.2,1.3,1.0,0.7,--,1.4,956.8,79,曇時々雨一時晴
2004年3月21日,4.9,12.3,-1.1,--,2.0,--,1.6,958.2,67,薄曇一時霧
2004年3月22日,2.5,4.7,0.7,11.5,--,0,1.6,953.0,87,雨後みぞれ時々雪、あられを伴う
2004年3月23日,5.5,10.5,1.5,0.0,0.1,0,1.1,954.8,77,曇一時霧
2004年3月24日,6.4,10.1,3.0,1.5,1.2,--,1.6,956.0,83,曇後雨
2004年3月25日,7.5,11.7,4.3,1.0,--,--,1.3,953.0,77,曇
2004年3月26日,6.9,13.0,3.3,2.0,5.4,--,4.1,950.8,58,曇後晴
2004年3月27日,7.0,16.4,-0.6,--,///,--,2.2,957.0,41,晴後薄曇
2004年3月28日,9.0,20.3,-0.1,--,///,--,2.0,959.9,53,快晴
2004年3月29日,11.2,20.8,1.7,--,///,--,2.3,961.5,58,晴後薄曇
2004年3月30日,11.0,14.4,8.4,35.5,0.1,--,2.0,952.9,78,曇後雨
2004年3月31日,10.7,17.5,4.1,--,9.1,--,4.7,947.7,59,晴一時霧
2004年4月1日,9.4,19.7,0.5,--,10.7,--,2.1,955.3,51,快晴
2004年4月2日,10.5,15.9,7.6,15.5,3.9,--,4.5,946.8,62,雨時々晴
2004年4月3日,9.6,14.4,4.8,0.0,6.3,--,3.6,953.3,49,晴後曇
2004年4月4日,5.6,9.1,2.8,15.5,--,--,1.8,952.3,85,雨
2004年4月5日,7.9,16.2,1.5,0.0,11.7,--,2.2,953.3,63,晴
2004年4月6日,10.2,20.1,1.7,--,10.4,--,2.7,956.0,61,晴後薄曇
2004年4月7日,12.6,20.8,4.7,0.5,6.9,--,3.4,951.5,60,晴
2004年4月8日,10.8,16.7,5.4,3.0,9.3,--,3.1,948.7,56,晴一時薄曇
2004年4月9日,11.6,20.0,2.7,--,11.8,--,3.5,952.2,45,快晴
2004年4月10日,13.8,25.4,4.1,--,11.7,--,2.3,954.3,41,晴後一時薄曇
2004年4月11日,14.3,23.1,6.8,--,7.4,--,2.7,953.2,51,薄曇
2004年4月12日,16.0,25.0,7.1,--,11.4,--,3.2,949.4,49,晴後薄曇
2004年4月13日,15.5,23.3,9.4,0.0,8.7,--,3.1,951.7,53,晴後時々曇
2004年4月14日,13.5,16.6,11.1,1.0,0.1,--,1.7,951.3,79,雨
2004年4月15日,14.0,22.9,7.1,--,10.5,--,2.8,950.3,58,晴一時薄曇
2004年4月16日,15.4,22.2,9.6,--,10.5,--,2.8,948.9,46,薄曇後晴
2004年4月17日,17.1,24.4,9.7,--,10.7,--,3.8,950.0,43,晴時々薄曇
2004年4月18日,16.9,25.8,7.9,--,10.5,--,2.8,956.7,46,晴後薄曇
2004年4月19日,13.2,16.9,11.4,27.0,--,--,2.0,953.1,77,雨時々曇
2004年4月20日,17.5,23.2,10.6,6.5,7.8,--,4.4,943.3,62,晴一時曇
2004年4月21日,16.0,27.0,6.8,--,12.4,--,3.0,948.5,37,快晴
2004年4月22日,18.9,29.5,9.0,--,10.7,--,2.8,945.4,43,晴
2004年4月23日,14.4,19.6,9.3,1.0,2.7,--,3.0,941.9,58,曇時々雨
2004年4月24日,9.3,15.3,3.7,--,12.2,--,3.9,948.2,33,快晴
2004年4月25日,9.8,17.1,1.4,--,12.3,--,3.4,954.7,38,晴時々薄曇
2004年4月26日,13.6,22.1,4.4,2.5,11.1,--,3.4,954.7,45,晴後薄曇
2004年4月27日,14.7,19.3,10.6,79.5,--,--,5.1,939.6,81,大雨
2004年4月28日,9.6,14.4,4.5,1.0,5.8,--,5.7,941.6,54,雨後晴
2004年4月29日,14.1,23.7,1.8,--,12.6,--,3.2,952.0,38,快晴
2004年4月30日,16.2,26.6,7.2,--,7.2,--,2.4,954.1,48,薄曇一時晴
2004年5月1日,19.2,28.9,12.3,--,10.9,--,2.7,956.1,46,薄曇後一時晴
2004年5月2日,15.9,22.3,9.6,--,8.8,--,3.0,961.6,61,晴
2004年5月3日,14.5,16.4,12.2,0.0,--,--,1.7,956.7,81,曇時々雨
2004年5月4日,16.8,18.9,13.1,47.0,--,--,3.2,945.0,90,大雨
2004年5月5日,14.3,17.4,11.6,2.5,--,--,1.6,947.3,88,曇時々雨
2004年5月6日,15.7,24.9,8.9,--,9.1,--,2.8,953.7,62,晴一時曇
2004年5月7日,17.3,25.2,8.0,0.0,10.9,--,3.6,954.0,56,晴一時霧
2004年5月8日,17.7,27.0,10.0,--,10.0,--,2.6,956.5,61,薄曇一時晴
2004年5月9日,14.5,16.2,13.2,7.5,--,--,1.0,955.3,84,雨
2004年5月10日,16.8,20.1,14.1,45.5,--,--,2.3,946.5,89,雨後時々曇、霧を伴う
2004年5月11日,20.6,28.2,15.3,0.0,10.9,--,3.4,946.1,61,晴一時曇
2004年5月12日,20.1,28.8,13.1,--,8.5,--,2.3,951.0,63,薄曇一時晴
2004年5月13日,18.6,22.3,15.8,35.0,--,--,3.2,948.6,78,曇後雨
2004年5月14日,21.3,27.9,14.0,1.5,11.3,--,3.7,950.1,62,晴一時薄曇
2004年5月15日,18.2,26.3,10.1,0.5,10.2,--,2.7,956.9,57,薄曇一時晴
2004年5月16日,18.0,21.5,14.0,71.0,--,--,2.2,948.9,91,大雨
2004年5月17日,21.1,24.4,18.3,5.0,--,--,4.4,948.1,79,雨後時々曇
2004年5月18日,18.4,23.4,12.8,--,3.3,--,3.9,949.3,56,曇
2004年5月19日,13.4,16.8,11.0,20.0,0.3,--,1.2,949.2,82,曇後雨
2004年5月20日,15.1,18.8,12.1,26.5,--,--,1.3,943.6,89,曇時々雨
2004年5月21日,19.3,26.6,13.2,28.5,8.5,--,3.1,937.5,64,晴
2004年5月22日,17.2,21.7,13.0,3.0,0.9,--,1.7,945.6,77,曇後一時雨
2004年5月23日,16.4,20.5,13.3,18.5,0.1,--,1.6,947.5,87,曇時々雨、霧を伴う
2004年5月24日,17.4,24.3,11.7,--,11.3,--,3.7,947.5,56,晴
2004年5月25日,17.4,26.0,9.7,--,13.2,--,2.1,951.2,54,快晴
2004年5月26日,18.4,26.8,10.9,--,9.8,--,2.3,957.7,63,晴一時薄曇
2004年5月27日,20.4,26.8,15.6,0.0,4.1,--,2.2,959.7,62,曇
2004年5月28日,20.5,27.2,15.5,--,7.8,--,2.8,956.5,60,晴後一時曇
2004年5月29日,21.9,27.2,14.6,0.0,8.0,--,3.6,952.5,59,薄曇
2004年5月30日,24.2,30.6,18.7,0.0,6.3,--,3.3,951.9,68,晴後曇
2004年5月31日,21.9,26.0,16.4,20.0,0.5,--,3.7,949.9,82,雨時々曇、雷を伴う
2004年6月1日,19.4,26.1,15.5,4.5,7.0,--,2.4,954.7,70,曇時々晴一時雨
2004年6月2日,18.8,26.0,13.2,--,8.5,--,1.9,957.6,62,薄曇
2004年6月3日,18.4,24.6,14.2,--,8.0,--,2.1,957.7,57,薄曇
2004年6月4日,18.9,28.5,11.2,--,13.1,--,2.0,957.4,57,快晴
2004年6月5日,19.9,29.3,11.5,--,13.2,--,2.4,955.0,55,快晴
2004年6月6日,19.1,22.5,16.3,4.0,0.1,--,1.1,953.7,75,雨後曇
2004年6月7日,21.5,27.1,18.1,36.5,2.8,--,2.1,948.2,83,曇時々雨
2004年6月8日,21.1,24.9,18.4,4.5,1.2,--,2.2,946.8,83,雨時々曇
2004年6月9日,20.8,26.4,17.8,--,0.7,--,2.2,950.2,75,曇
2004年6月10日,21.8,27.0,16.8,--,0.8,--,2.3,953.6,67,曇
2004年6月11日,18.7,20.4,17.5,23.5,--,--,1.3,955.5,86,雨
2004年6月12日,21.4,25.5,18.7,3.0,0.1,--,3.0,949.7,80,曇時々雨
2004年6月13日,19.6,25.2,14.5,--,7.3,--,2.4,950.9,63,曇後晴
2004年6月14日,19.5,27.4,12.0,--,13.0,--,2.2,954.0,59,晴
2004年6月15日,21.1,29.6,13.9,--,11.8,--,1.7,954.5,54,晴
2004年6月16日,21.0,29.8,13.2,0.0,11.9,--,2.5,955.8,58,晴
2004年6月17日,22.7,29.3,17.5,0.0,11.5,--,3.2,956.2,64,晴
2004年6月18日,23.0,28.1,18.6,--,5.8,--,2.9,954.8,58,曇時々晴
2004年6月19日,23.5,30.5,17.7,0.0,10.0,--,3.1,953.7,60,晴一時曇
2004年6月20日,23.0,27.3,18.7,3.5,0.4,--,2.2,950.7,82,曇後時々雨
2004年6月21日,23.3,26.6,22.1,37.0,0.2,--,4.6,940.9,85,大雨
2004年6月22日,24.1,29.3,19.3,0.0,10.2,--,4.1,943.0,63,晴
2004年6月23日,22.6,28.7,17.0,0.0,3.2,--,2.1,946.9,66,曇時々晴一時雨
2004年6月24日,23.4,30.8,17.0,0.0,6.9,--,2.0,947.6,68,薄曇一時晴
2004年6月25日,22.0,23.5,20.2,56.5,--,--,2.9,944.9,88,大雨
2004年6月26日,24.4,28.0,21.7,0.0,0.6,--,3.6,946.0,73,曇
2004年6月27日,24.8,30.3,20.1,--,4.3,--,2.4,948.6,69,曇
2004年6月28日,24.0,29.6,19.2,0.0,3.8,--,2.2,947.9,66,曇一時晴
2004年6月29日,24.5,30.7,19.4,0.0,7.6,--,2.9,946.6,68,晴時々曇
2004年6月30日,22.9,26.5,20.4,12.5,2.3,--,2.1,947.4,81,曇時々雨一時晴
2004年7月1日,25.1,31.5,19.3,--,10.5,--,2.0,945.7,66,晴一時薄曇
2004年7月2日,25.6,31.6,21.0,--,10.0,--,3.1,943.7,63,晴
2004年7月3日,26.0,32.6,20.3,--,11.2,--,3.2,945.3,65,晴
2004年7月4日,25.8,32.3,21.7,--,6.1,--,2.9,949.4,68,晴
2004年7月5日,24.1,28.9,21.7,5.5,0.3,--,2.2,949.7,81,曇時々雨
2004年7月6日,26.6,33.6,20.7,--,10.9,--,2.5,950.2,69,晴一時曇
2004年7月7日,26.7,33.7,21.0,0.0,7.4,--,2.4,951.8,68,晴後一時曇
2004年7月8日,27.4,32.9,23.6,--,5.0,--,2.6,951.1,68,晴一時曇
2004年7月9日,28.1,35.2,22.9,--,12.1,--,3.2,950.7,64,晴
2004年7月10日,23.8,28.5,20.7,16.0,2.7,--,2.3,948.0,78,曇時々雨、雷を伴う
2004年7月11日,24.1,30.1,19.4,0.0,8.0,--,3.5,945.3,63,晴
2004年7月12日,21.6,26.7,17.2,0.0,3.7,--,1.7,950.0,69,曇後一時雨
2004年7月13日,25.4,30.4,20.2,0.0,8.7,--,4.2,950.1,64,曇後晴
2004年7月14日,26.4,34.5,19.9,0.0,10.8,--,2.7,952.8,63,晴後一時雨、雷を伴う
2004年7月15日,26.9,33.9,19.9,--,12.3,--,2.9,954.1,59,晴一時薄曇
2004年7月16日,26.7,32.0,20.5,0.5,9.7,--,3.7,952.2,58,晴後一時雨
2004年7月17日,26.6,30.8,21.8,0.0,8.1,--,4.2,948.9,57,曇一時雨
2004年7月18日,23.1,28.7,19.5,26.0,3.3,--,2.0,947.7,75,曇時々雨一時晴
2004年7月19日,25.7,32.2,20.6,--,8.6,--,3.4,950.6,67,薄曇
2004年7月20日,26.7,33.3,20.2,--,9.4,--,3.0,951.5,63,晴一時曇
2004年7月21日,26.8,35.1,21.3,0.0,8.1,--,1.9,950.2,63,晴後曇
2004年7月22日,26.4,32.9,20.6,0.0,8.8,--,2.5,949.9,66,晴後薄曇
2004年7月23日,26.6,33.5,21.6,--,10.4,--,2.4,950.0,65,晴
2004年7月24日,27.2,33.9,22.6,--,8.8,--,2.4,949.5,66,晴
2004年7月25日,25.9,32.4,22.4,0.0,5.0,--,2.3,951.5,70,曇時々晴、雷を伴う
2004年7月26日,23.7,28.8,20.1,2.0,2.2,--,1.7,953.6,74,曇時々雨
2004年7月27日,26.2,33.6,21.2,--,8.6,--,2.1,954.2,67,晴後薄曇
2004年7月28日,28.3,35.8,21.5,--,11.8,--,2.5,951.1,56,晴
2004年7月29日,26.9,33.1,22.7,0.0,4.2,--,2.7,949.7,63,曇時々晴一時雨
2004年7月30日,26.3,31.3,21.9,0.0,5.2,--,2.2,950.2,64,曇時々晴一時雨
2004年7月31日,25.6,32.1,21.4,0.0,6.7,--,2.2,951.9,69,曇一時雨
2004年8月1日,25.4,31.8,20.0,0.0,11.2,--,2.7,952.9,62,薄曇
2004年8月2日,23.9,31.9,17.2,--,10.3,--,2.5,952.6,61,晴
2004年8月3日,23.7,30.4,19.0,--,3.3,--,1.7,952.7,63,曇一時晴
2004年8月4日,27.0,34.7,21.1,--,8.7,--,2.1,952.4,58,晴後一時曇
2004年8月5日,25.2,30.0,21.2,1.5,2.6,--,2.2,954.7,74,曇時々雨
2004年8月6日,27.3,34.2,22.4,31.5,10.7,--,2.7,953.9,67,晴
2004年8月7日,24.3,32.0,21.0,38.0,4.4,--,2.1,951.7,81,曇後一時大雨、雷を伴う
2004年8月8日,24.9,31.8,20.4,--,7.1,--,2.4,950.7,74,晴一時曇
2004年8月9日,26.4,32.9,22.5,0.0,7.9,--,2.5,950.1,66,晴
2004年8月10日,26.0,32.8,22.0,0.0,5.0,--,2.0,949.2,69,晴後曇時々雨
2004年8月11日,26.5,33.3,22.0,--,9.5,--,2.2,949.4,62,晴
2004年8月12日,25.8,33.6,20.0,--,10.8,--,2.5,950.5,57,晴
2004年8月13日,25.7,33.8,18.3,--,12.2,--,2.7,949.9,56,快晴
2004年8月14日,25.4,33.4,18.3,0.0,7.8,--,2.2,948.6,61,晴後曇
2004年8月15日,21.0,24.9,17.6,6.0,1.5,--,1.6,948.8,78,曇時々雨
2004年8月16日,22.3,30.7,16.7,--,5.6,--,2.0,952.6,59,曇後一時晴
2004年8月17日,22.7,27.5,18.8,58.0,0.4,--,2.4,955.4,82,大雨時々曇、雷を伴う
2004年8月18日,26.5,31.7,23.2,5.0,3.4,--,3.8,954.0,74,曇
2004年8月19日,26.2,30.6,23.6,5.5,5.2,--,4.7,950.2,72,晴時々曇一時雨
2004年8月20日,25.7,30.6,19.8,1.5,11.7,--,5.2,948.1,60,晴
2004年8月21日,23.1,29.7,17.9,--,6.5,--,2.1,953.7,67,曇
2004年8月22日,22.3,29.6,18.9,16.5,2.3,--,1.3,955.9,78,曇後一時雨
2004年8月23日,22.4,27.2,20.0,22.5,0.5,--,2.2,955.0,83,曇後時々雨
2004年8月24日,24.3,30.1,21.0,7.5,4.5,--,3.3,949.5,73,曇一時雨、雷を伴う
2004年8月25日,24.4,31.9,19.8,--,8.8,--,2.5,948.8,63,薄曇後晴
2004年8月26日,23.6,29.6,18.5,0.0,4.7,--,1.9,949.4,70,曇
2004年8月27日,24.7,31.3,20.6,0.0,3.5,--,1.4,949.2,68,曇後晴
2004年8月28日,24.6,30.3,20.0,--,4.3,--,2.2,950.6,65,晴後曇
2004年8月29日,23.7,28.5,20.5,2.5,2.8,--,1.3,952.4,75,曇後時々雨
2004年8月30日,25.2,29.6,22.0,18.5,4.7,--,4.6,948.2,78,曇時々雨
2004年8月31日,24.5,30.0,19.1,23.5,5.0,--,5.1,943.2,70,雨後曇
2004年9月1日,23.9,31.0,17.0,0.0,5.9,--,2.2,948.9,67,晴後一時曇
2004年9月2日,21.2,23.7,18.9,15.0,--,--,1.7,951.3,84,雨時々曇
2004年9月3日,22.8,29.7,17.1,--,8.5,--,1.9,955.2,68,晴後薄曇
2004年9月4日,22.1,27.9,19.8,41.5,2.8,--,1.6,955.9,83,曇後大雨、雷を伴う
2004年9月5日,21.4,25.2,20.1,4.5,--,--,0.9,955.5,88,雨時々曇
2004年9月6日,23.6,28.5,19.9,0.0,1.9,--,1.9,954.1,80,曇時々晴一時雨
2004年9月7日,23.7,27.7,20.8,4.5,3.2,--,3.7,947.7,81,曇時々雨
2004年9月8日,24.0,29.5,18.2,3.0,7.7,--,3.8,948.1,65,晴
2004年9月9日,22.5,30.3,16.0,--,7.7,--,2.0,955.4,68,晴一時曇
2004年9月10日,20.9,26.6,18.4,0.0,1.0,--,1.6,959.2,76,曇
2004年9月11日,22.7,29.8,17.8,--,5.5,--,1.7,962.5,69,晴一時曇
2004年9月12日,23.7,31.0,18.8,--,8.6,--,2.1,963.2,71,晴
2004年9月13日,24.0,29.6,19.3,--,4.9,--,2.3,960.3,71,曇後晴
2004年9月14日,22.9,27.9,19.6,0.0,3.3,--,1.4,956.3,75,曇一時雨
2004年9月15日,22.1,29.5,17.2,--,9.1,--,2.3,959.4,69,晴
2004年9月16日,20.9,28.0,16.4,--,6.6,--,2.6,961.9,71,晴一時曇
2004年9月17日,22.0,28.6,18.1,0.0,4.8,--,1.4,960.1,74,曇後時々晴
2004年9月18日,21.7,28.0,19.2,3.5,2.8,--,1.8,958.1,81,曇後時々雨
2004年9月19日,21.6,26.9,18.6,0.0,2.3,--,1.9,956.8,74,曇時々雨
2004年9月20日,22.8,28.9,19.3,0.0,4.1,--,2.0,956.8,73,曇
2004年9月21日,22.6,27.6,20.0,7.5,3.6,--,2.7,953.8,80,曇時々雨一時晴
2004年9月22日,23.5,28.3,19.6,17.0,3.9,--,2.2,953.2,72,曇
2004年9月23日,22.7,27.7,19.0,0.0,3.1,--,1.7,956.7,73,晴後曇
2004年9月24日,22.3,27.1,18.7,0.0,1.1,--,1.7,958.6,77,曇後時々雨
2004年9月25日,22.4,28.6,19.2,75.0,3.4,--,1.8,958.7,79,曇時々晴
2004年9月26日,21.9,25.8,19.6,1.5,0.8,--,1.4,957.2,83,曇
2004年9月27日,18.0,20.7,17.0,29.5,1.1,--,1.5,954.6,89,雨一時曇
2004年9月28日,21.5,27.1,17.3,0.0,4.5,--,1.5,954.5,79,曇時々晴
2004年9月29日,19.1,20.7,17.5,17.5,--,--,1.3,951.7,91,雨
2004年9月30日,20.9,25.6,15.3,11.0,5.7,--,4.4,948.1,68,晴一時雨
2004年10月1日,18.1,27.1,10.8,--,10.7,--,2.1,956.4,64,快晴
2004年10月2日,18.5,22.2,14.1,0.0,2.9,--,1.5,953.8,78,晴後曇
2004年10月3日,15.7,18.8,14.1,12.5,--,--,1.2,955.2,91,雨
2004年10月4日,17.0,20.7,14.1,6.0,0.3,--,1.0,955.8,86,曇時々雨
2004年10月5日,16.0,16.8,14.9,25.0,--,--,1.1,951.0,92,雨
2004年10月6日,17.2,22.9,12.9,--,8.5,--,3.1,951.0,70,晴一時曇
2004年10月7日,16.5,24.5,10.5,--,7.8,--,1.7,957.7,73,晴一時曇
2004年10月8日,14.0,15.7,12.9,50.5,--,--,1.2,954.5,90,雨
2004年10月9日,15.5,18.3,12.8,79.0,--,--,1.4,943.9,93,大雨
2004年10月10日,20.8,25.6,16.8,2.0,5.1,--,3.9,949.4,78,晴後曇時々雨
2004年10月11日,20.0,26.2,15.8,0.0,5.5,--,1.7,951.5,74,晴時々曇一時雨
2004年10月12日,18.1,23.5,14.8,1.0,0.3,--,1.5,952.0,80,曇
2004年10月13日,17.5,23.9,13.4,0.0,3.8,--,2.3,951.2,71,晴一時曇
2004年10月14日,14.3,21.2,9.1,0.0,6.6,--,2.8,952.6,65,晴一時曇
2004年10月15日,12.3,20.7,6.2,--,10.2,--,1.6,957.0,64,快晴
2004年10月16日,10.6,17.3,7.2,--,2.6,--,1.3,958.8,78,曇後一時晴
2004年10月17日,13.4,22.5,7.3,--,10.2,--,1.8,961.8,60,快晴
2004年10月18日,12.2,21.2,5.7,--,9.7,--,1.5,964.6,69,晴
2004年10月19日,12.1,14.2,10.6,19.5,--,--,1.1,958.4,90,雨
2004年10月20日,15.0,21.3,13.6,121.0,--,--,2.2,941.9,91,大雨、雷を伴う
2004年10月21日,16.1,21.5,10.4,0.0,5.0,--,4.9,944.7,68,曇後晴
2004年10月22日,13.8,23.1,8.0,--,5.4,--,2.9,955.9,72,曇一時霧後晴
2004年10月23日,12.1,19.8,6.6,--,7.7,--,1.3,962.0,73,薄曇一時霧
2004年10月24日,12.9,19.3,8.8,--,3.1,--,1.2,966.4,74,曇一時晴
2004年10月25日,16.7,24.2,11.3,0.0,9.3,--,2.0,961.0,68,晴
2004年10月26日,12.3,13.8,10.7,15.5,--,--,1.7,953.5,87,雨
2004年10月27日,9.4,13.7,6.7,--,1.0,--,2.8,956.9,64,曇一時晴
2004年10月28日,9.6,17.8,3.9,--,9.8,--,1.4,964.8,71,快晴
2004年10月29日,11.7,19.4,6.6,--,7.1,--,1.4,967.1,71,晴一時曇
2004年10月30日,11.1,12.3,9.5,13.0,--,--,1.0,963.6,88,曇後雨
2004年10月31日,14.5,18.7,11.1,18.0,1.9,--,1.2,955.2,86,曇
2004年11月1日,16.0,21.3,12.0,11.5,3.2,--,1.9,948.4,84,曇時々雨一時晴、霧を伴う
2004年11月2日,14.4,21.9,10.7,--,6.3,--,2.6,950.3,74,曇後晴
2004年11月3日,12.4,19.1,9.0,--,5.3,--,2.0,953.2,72,晴一時霧
2004年11月4日,11.6,19.7,5.8,--,9.6,--,2.0,956.7,65,快晴
2004年11月5日,10.6,19.0,4.2,--,7.0,--,1.1,959.4,74,晴一時霧
2004年11月6日,12.8,21.6,8.3,0.0,8.5,--,1.5,956.7,70,晴
2004年11月7日,11.6,20.2,5.0,--,7.3,--,1.0,960.5,73,晴一時霧
2004年11月8日,13.3,20.3,8.4,--,8.3,--,1.7,963.9,72,晴
2004年11月9日,11.4,19.7,7.2,--,7.0,--,1.0,966.3,70,晴一時曇
2004年11月10日,10.7,19.2,4.1,--,6.9,--,1.0,967.1,76,晴一時霧後薄曇
2004年11月11日,12.7,19.2,8.1,10.0,--,--,1.9,961.3,84,曇時々雨
