ダウンロードした時刻：2021/05/16 23:41:48

,飯田,飯田,飯田,飯田,飯田,飯田,飯田,飯田,飯田,飯田
2015年3月30日,10.8,21.9,3.5,--,8.5,--,2.0,956.7,68,
2015年3月31日,13.2,22.9,3.8,--,11.1,--,3.2,957.4,54,
2015年4月1日,11.9,14.7,8.1,7.5,0.0,--,2.1,950.8,88,
2015年4月2日,11.3,18.7,4.8,--,10.9,--,3.1,955.6,67,
2015年4月3日,13.3,17.3,8.6,31.0,0.0,--,3.0,951.2,95,
2015年4月4日,18.2,24.2,14.9,2.0,2.5,--,2.5,953.3,86,
2015年4月5日,14.5,16.1,13.1,16.5,0.0,--,1.9,953.7,98,
2015年4月6日,17.3,20.8,14.4,4.0,0.0,--,2.3,951.1,88,
2015年4月7日,8.9,17.7,5.2,15.5,0.0,--,1.7,953.5,95,
2015年4月8日,4.2,6.4,1.4,6.5,0.0,--,1.4,959.2,89,
2015年4月9日,8.2,15.3,3.3,--,7.0,--,2.5,961.7,71,
2015年4月10日,7.7,11.3,4.6,6.0,0.0,--,1.1,960.2,85,
2015年4月11日,10.0,16.2,6.4,3.0,0.7,--,1.7,958.8,84,
2015年4月12日,11.3,19.1,3.8,--,9.6,--,1.5,964.8,69,
2015年4月13日,8.3,10.7,6.9,24.5,0.0,--,1.4,958.7,93,
2015年4月14日,9.4,11.8,7.0,26.5,0.0,--,1.1,949.3,99,
2015年4月15日,9.0,12.9,5.7,16.5,1.8,--,2.9,944.6,85,
2015年4月16日,13.5,19.9,6.1,0.0,9.1,--,4.2,950.9,52,
2015年4月17日,10.2,17.1,5.0,2.0,5.2,--,3.3,951.1,70,
2015年4月18日,10.5,19.1,1.4,--,10.7,--,2.7,956.7,52,
2015年4月19日,10.5,14.5,4.1,0.5,0.7,--,1.3,955.9,74,
2015年4月20日,16.3,18.3,13.8,50.5,0.0,--,4.6,946.6,88,
2015年4月21日,16.6,21.9,11.4,0.0,5.5,--,3.9,946.6,66,
2015年4月22日,15.1,22.4,8.5,0.0,7.0,--,3.0,955.4,54,
2015年4月23日,15.9,24.2,8.6,0.0,10.9,--,2.0,958.0,53,
2015年4月24日,16.6,24.1,9.3,--,10.2,--,2.9,957.4,47,
2015年4月25日,15.9,23.3,9.3,--,12.2,--,3.1,955.0,48,
2015年4月26日,15.0,23.7,6.8,--,11.7,--,3.0,958.2,49,
2015年4月27日,17.2,27.5,7.6,--,12.5,--,2.4,957.4,54,
2015年4月28日,18.2,27.3,11.0,--,8.6,--,2.3,956.9,62,
2015年4月29日,17.8,24.7,13.9,0.0,7.8,--,2.7,954.4,64,
2015年4月30日,18.2,26.2,12.9,--,9.8,--,2.9,953.3,63,
2015年5月1日,18.5,28.2,11.1,--,12.4,--,2.2,953.5,61,
2015年5月2日,19.3,29.0,11.7,--,12.2,--,2.5,954.9,61,
2015年5月3日,19.1,26.7,13.5,0.0,7.9,--,2.8,952.6,65,
2015年5月4日,16.6,18.2,14.8,1.0,0.1,--,2.2,946.3,90,
2015年5月5日,17.3,25.1,12.4,--,8.9,--,3.3,946.7,59,
2015年5月6日,16.6,24.2,9.1,--,7.8,--,2.9,951.5,59,
2015年5月7日,17.0,23.7,12.4,--,2.4,--,2.0,950.9,60,
2015年5月8日,18.6,26.3,11.9,0.0,9.7,--,2.4,951.2,58,
2015年5月9日,15.9,19.3,12.1,0.0,0.0,--,1.6,950.6,72,
2015年5月10日,16.5,25.2,9.2,--,12.7,--,3.0,951.8,50,
2015年5月11日,14.3,23.2,5.6,--,10.5,--,2.7,959.9,54,
2015年5月12日,15.4,19.7,12.4,32.5,0.1,--,3.6,950.8,81,
2015年5月13日,17.2,23.8,12.7,0.5,11.4,--,3.8,948.3,55,
2015年5月14日,18.5,27.4,9.7,--,9.4,--,2.7,952.8,52,
2015年5月15日,21.3,27.5,16.2,0.0,3.3,--,2.8,950.9,62,
