ダウンロードした時刻：2021/05/16 23:41:31

,飯田,飯田,飯田,飯田,飯田,飯田,飯田,飯田,飯田,飯田
,平均気温(℃),最高気温(℃),最低気温(℃),降水量の合計(mm),日照時間(時間),降雪量合計(cm),平均風速(m/s),平均現地気圧(hPa),平均湿度(％),天気概況(昼：06時～18時)
,,,,,,,,,,
2011年5月15日,15.5,24.0,6.5,--,11.1,--,2.9,955.9,40,
2011年5月16日,15.3,22.5,8.4,--,4.5,--,2.3,955.1,57,
2011年5月17日,14.9,23.0,9.6,1.0,4.5,--,2.5,950.4,64,
2011年5月18日,15.9,24.7,7.0,--,12.4,--,2.6,955.3,52,
2011年5月19日,17.5,27.6,8.1,--,12.4,--,2.6,957.6,49,
2011年5月20日,18.9,29.0,10.0,--,12.0,--,2.8,954.7,52,
2011年5月21日,21.3,30.7,12.0,--,11.8,--,3.2,951.7,55,
2011年5月22日,18.9,23.3,15.7,3.5,0.3,--,2.1,950.6,78,
2011年5月23日,14.1,16.2,10.9,12.5,0.0,--,1.7,954.0,83,
2011年5月24日,13.7,22.3,8.2,21.5,5.3,--,2.7,954.6,75,
2011年5月25日,17.8,25.3,11.5,--,11.6,--,2.2,956.4,65,
2011年5月26日,17.0,23.4,13.2,3.5,2.5,--,2.1,958.2,69,
2011年5月27日,15.6,18.0,13.2,2.5,0.0,--,1.1,956.8,83,
2011年5月28日,16.9,18.9,14.4,17.0,0.0,--,0.8,953.7,92,
2011年5月29日,17.4,19.3,16.6,89.0,0.0,--,1.6,943.7,95,
2011年5月30日,18.1,23.0,14.4,2.0,3.0,--,3.7,936.2,70,
2011年5月31日,16.9,23.2,11.3,--,8.5,--,3.3,949.2,67,
2011年6月1日,14.3,16.0,12.9,11.0,0.0,--,2.1,955.0,86,
2011年6月2日,14.4,16.3,12.7,25.0,0.0,--,1.2,954.7,92,
2011年6月3日,17.5,23.5,13.0,--,3.2,--,1.8,952.2,72,
2011年6月4日,19.0,26.6,10.9,--,12.0,--,2.8,950.4,60,
2011年6月5日,19.6,25.3,15.0,0.0,2.9,--,2.4,947.2,68,
2011年6月6日,20.2,28.6,13.0,--,11.4,--,2.3,947.1,60,
2011年6月7日,17.9,23.0,15.0,--,1.5,--,1.8,947.8,69,
2011年6月8日,19.6,27.4,14.2,1.0,4.5,--,2.1,945.7,71,
2011年6月9日,21.4,27.4,17.2,--,4.8,--,3.0,947.7,65,
2011年6月10日,20.5,25.3,15.8,0.5,1.4,--,2.2,947.9,75,
2011年6月11日,19.7,23.5,17.3,49.5,1.5,--,1.4,942.8,86,
2011年6月12日,19.7,25.4,15.2,8.0,0.1,--,1.8,946.9,76,
2011年6月13日,19.6,26.2,14.8,24.0,4.0,--,2.1,943.0,76,
2011年6月14日,21.2,27.8,16.3,--,8.5,--,2.6,946.2,61,
2011年6月15日,19.0,25.0,14.1,--,4.8,--,2.3,950.5,66,
2011年6月16日,18.1,22.6,15.7,5.5,0.4,--,1.4,952.2,80,
2011年6月17日,19.2,24.0,16.2,6.5,0.4,--,1.9,949.4,85,
2011年6月18日,18.9,22.4,17.1,18.0,0.0,--,1.4,948.4,87,
2011年6月19日,20.2,23.6,16.9,--,0.0,--,1.7,950.0,82,
2011年6月20日,21.1,24.0,18.2,1.5,0.6,--,2.0,952.6,83,
2011年6月21日,22.2,27.6,19.3,18.5,3.7,--,2.5,952.5,77,
2011年6月22日,22.9,30.8,16.8,10.5,5.4,--,2.5,951.5,77,
2011年6月23日,23.6,26.7,21.0,10.5,0.6,--,2.4,948.3,84,
2011年6月24日,26.2,31.1,21.8,5.5,5.5,--,3.8,949.0,67,
2011年6月25日,24.4,32.1,21.6,14.5,5.8,--,2.2,954.0,80,
2011年6月26日,25.7,31.0,21.3,1.5,6.5,--,3.5,956.4,68,
2011年6月27日,24.3,29.5,20.7,4.0,1.7,--,3.2,954.9,79,
2011年6月28日,27.3,32.4,22.6,0.0,8.4,--,3.2,954.1,67,
2011年6月29日,28.4,34.6,22.6,--,12.3,--,2.7,954.0,60,
2011年6月30日,25.9,33.3,21.5,0.0,7.1,--,2.6,952.7,69,
2011年7月1日,24.5,31.0,20.3,--,2.8,--,2.3,946.8,73,
2011年7月2日,25.8,32.3,20.6,--,6.9,--,2.3,944.2,71,
2011年7月3日,26.1,30.8,22.6,0.0,3.0,--,2.7,945.6,72,
2011年7月4日,25.7,31.0,20.9,12.0,0.6,--,3.6,943.5,73,
2011年7月5日,25.0,31.2,20.7,11.5,9.4,--,4.4,942.7,65,
2011年7月6日,24.1,32.1,17.4,1.0,9.1,--,2.4,946.3,66,
2011年7月7日,21.6,23.2,19.9,28.5,0.0,--,2.4,948.6,91,
2011年7月8日,26.5,33.0,21.1,2.5,6.2,--,2.7,952.8,72,
2011年7月9日,27.2,34.6,22.7,--,6.0,--,2.4,955.1,71,
2011年7月10日,26.5,35.2,21.6,0.0,9.5,--,2.1,955.9,71,
2011年7月11日,26.2,33.8,21.2,--,7.9,--,2.2,956.9,71,
2011年7月12日,26.1,33.6,20.7,--,8.7,--,2.5,956.4,70,
2011年7月13日,27.0,33.5,22.5,0.0,9.3,--,2.3,955.4,66,
2011年7月14日,27.4,34.8,22.7,--,11.3,--,2.2,954.6,64,
2011年7月15日,27.6,35.8,21.0,--,13.1,--,2.2,953.6,62,
2011年7月16日,28.1,35.6,22.6,--,11.8,--,2.4,951.9,64,
2011年7月17日,27.8,35.8,21.9,--,11.1,--,2.5,951.2,64,
2011年7月18日,25.9,31.9,22.2,3.0,2.2,--,1.7,951.0,71,
2011年7月19日,21.8,22.7,20.6,97.0,0.0,--,2.0,944.8,93,
2011年7月20日,24.0,30.1,20.7,37.5,2.4,--,1.8,934.6,86,
2011年7月21日,26.5,32.4,21.7,0.0,9.4,--,3.0,940.7,67,
2011年7月22日,23.9,30.0,20.4,0.0,7.6,--,2.8,946.4,67,
2011年7月23日,25.6,31.9,20.6,0.0,8.6,--,2.4,946.9,68,
2011年7月24日,25.0,30.2,21.2,--,6.4,--,2.9,950.7,68,
2011年7月25日,23.5,29.8,19.8,2.5,6.1,--,2.1,955.2,78,
2011年7月26日,23.3,29.5,19.9,2.0,2.1,--,2.0,957.0,79,
2011年7月27日,22.8,26.8,20.8,13.5,0.4,--,1.7,957.4,85,
2011年7月28日,22.8,25.8,20.9,44.0,0.1,--,1.5,953.0,89,
2011年7月29日,23.3,27.8,20.3,0.0,0.8,--,1.1,948.4,81,
2011年7月30日,23.2,27.4,20.5,28.0,2.0,--,1.6,945.6,86,
2011年7月31日,22.4,27.9,19.8,8.5,2.1,--,1.7,947.7,86,
2011年8月1日,23.1,28.6,19.9,0.0,3.4,--,2.0,951.5,79,
2011年8月2日,23.8,29.1,19.6,--,1.0,--,1.9,954.2,76,
2011年8月3日,24.7,31.1,19.9,5.5,7.5,--,1.9,953.7,75,
2011年8月4日,26.0,33.0,22.0,0.5,6.7,--,1.5,952.2,74,
2011年8月5日,26.7,32.8,21.8,--,9.2,--,2.4,952.4,69,
2011年8月6日,26.4,33.8,22.0,21.5,6.3,--,2.0,953.3,76,
2011年8月7日,25.6,32.6,21.1,1.5,5.3,--,1.9,953.7,76,
2011年8月8日,26.7,33.8,23.2,0.0,5.3,--,1.9,952.7,75,
2011年8月9日,26.9,34.4,22.1,--,7.9,--,1.7,952.4,74,
2011年8月10日,28.8,35.7,23.7,--,10.3,--,3.0,950.7,66,
2011年8月11日,27.8,33.5,22.9,--,11.5,--,3.4,947.3,64,
2011年8月12日,26.6,34.0,20.0,--,12.3,--,2.3,947.3,62,
2011年8月13日,26.9,34.0,21.4,--,11.2,--,2.5,950.5,69,
2011年8月14日,25.9,34.1,22.3,5.0,5.8,--,1.9,951.5,76,
2011年8月15日,25.6,31.1,21.2,0.0,3.9,--,2.2,949.7,72,
2011年8月16日,25.5,32.8,21.6,4.0,4.1,--,2.7,948.0,74,
2011年8月17日,24.9,32.1,20.2,7.5,4.2,--,2.0,948.2,78,
2011年8月18日,26.4,33.1,22.5,7.0,4.8,--,2.4,948.0,76,
2011年8月19日,23.8,26.9,21.7,18.5,1.1,--,1.6,949.0,85,
2011年8月20日,19.6,21.9,18.1,15.5,0.0,--,1.3,951.5,92,
2011年8月21日,20.0,22.6,17.8,29.5,0.0,--,1.1,950.2,94,
2011年8月22日,22.3,28.2,19.2,23.5,1.9,--,1.8,950.2,86,
2011年8月23日,24.6,29.5,21.5,0.5,3.2,--,3.1,952.2,76,
2011年8月24日,24.1,30.7,19.8,10.0,4.8,--,1.9,954.8,79,
2011年8月25日,23.3,26.3,21.7,24.0,0.3,--,2.1,956.0,86,
2011年8月26日,25.0,31.4,21.2,1.0,4.1,--,1.7,955.9,79,
2011年8月27日,24.2,30.7,21.5,53.5,3.5,--,1.7,955.1,83,
2011年8月28日,24.9,31.3,21.2,3.0,6.6,--,1.9,954.4,78,
2011年8月29日,25.7,31.5,22.6,--,5.1,--,1.8,953.1,74,
2011年8月30日,26.3,32.7,21.6,--,9.2,--,1.5,950.3,70,
2011年8月31日,25.3,29.6,21.4,0.0,4.1,--,1.5,948.8,73,
2011年9月1日,24.8,28.6,22.0,0.0,0.7,--,1.3,947.3,80,
2011年9月2日,24.0,29.8,21.7,35.5,0.3,--,1.4,943.4,83,
2011年9月3日,24.2,28.1,22.1,20.0,0.8,--,3.9,945.1,83,
2011年9月4日,22.1,24.0,20.6,55.0,0.0,--,3.3,944.8,87,
2011年9月5日,21.9,25.3,20.1,8.0,0.0,--,1.2,940.4,90,
2011年9月6日,22.0,28.4,16.6,0.0,9.4,--,2.1,941.7,69,
2011年9月7日,20.0,28.8,13.4,--,9.7,--,2.1,948.1,62,
2011年9月8日,20.6,29.5,13.2,--,10.5,--,1.8,955.8,64,
2011年9月9日,22.9,30.1,18.4,0.0,2.6,--,1.4,959.8,74,
2011年9月10日,25.0,32.8,20.1,--,6.8,--,1.7,960.6,74,
2011年9月11日,25.7,32.1,21.9,--,9.6,--,2.0,960.8,71,
2011年9月12日,24.9,31.8,19.8,--,10.8,--,2.1,958.8,70,
2011年9月13日,25.3,32.4,20.3,--,8.8,--,2.1,956.0,71,
2011年9月14日,25.0,32.0,19.9,--,8.9,--,1.7,955.6,68,
2011年9月15日,25.5,32.0,21.8,--,8.1,--,2.2,956.2,69,
2011年9月16日,24.7,31.3,19.5,0.0,8.9,--,2.0,953.8,70,
2011年9月17日,23.7,28.1,21.2,7.0,2.4,--,2.4,952.4,85,
2011年9月18日,24.7,31.0,20.6,--,10.3,--,2.1,952.0,71,
2011年9月19日,23.6,30.9,19.1,10.5,5.6,--,2.0,950.8,74,
2011年9月20日,22.1,23.8,20.0,91.0,0.0,--,2.7,948.0,91,
2011年9月21日,20.9,24.2,18.7,61.0,0.0,--,3.3,933.3,88,
2011年9月22日,19.8,24.7,14.9,--,5.4,--,3.0,940.5,75,
2011年9月23日,17.0,23.8,12.2,--,10.5,--,2.3,949.9,64,
2011年9月24日,15.9,24.0,9.4,--,9.2,--,1.9,958.7,68,
2011年9月25日,17.1,23.1,12.0,0.0,4.6,--,1.6,962.3,72,
2011年9月26日,15.4,16.9,13.9,2.0,0.0,--,0.9,960.1,89,
2011年9月27日,17.8,25.6,13.2,--,7.5,--,1.4,957.3,73,
2011年9月28日,18.0,26.5,12.1,--,9.7,--,1.2,957.0,66,
2011年9月29日,18.3,26.1,12.1,--,9.9,--,2.3,955.5,66,
2011年9月30日,19.2,21.9,17.2,1.0,0.0,--,2.3,950.6,81,
2011年10月1日,17.9,23.1,13.6,--,5.9,--,2.0,953.1,67,
2011年10月2日,15.5,21.4,11.2,--,5.7,--,3.3,954.7,61,
2011年10月3日,13.9,20.5,9.5,--,8.1,--,2.3,957.2,58,
2011年10月4日,13.2,21.3,6.2,--,10.0,--,1.6,961.5,66,
2011年10月5日,13.1,15.2,10.8,17.0,0.0,--,1.0,956.7,87,
2011年10月6日,17.0,23.7,13.3,6.5,5.6,--,2.4,947.1,75,
2011年10月7日,15.6,22.6,9.6,--,10.5,--,2.7,953.1,55,
2011年10月8日,13.7,21.5,8.0,--,8.3,--,1.7,961.0,69,
2011年10月9日,14.6,22.9,8.6,--,7.5,--,1.6,963.3,72,
2011年10月10日,16.0,24.0,9.6,--,8.1,--,2.9,960.2,69,
2011年10月11日,14.4,20.5,9.3,--,2.9,--,1.4,957.2,75,
2011年10月12日,14.4,23.7,9.0,--,7.3,--,1.3,955.8,72,
2011年10月13日,14.2,20.6,9.7,--,1.6,--,1.7,958.3,75,
2011年10月14日,13.4,18.1,9.6,4.5,0.0,--,1.3,958.7,87,
2011年10月15日,18.9,20.9,15.0,35.0,0.0,--,3.2,950.6,91,
2011年10月16日,18.9,24.2,11.4,10.0,8.4,--,3.9,949.0,67,
2011年10月17日,14.1,20.8,9.1,--,2.3,--,2.7,953.1,71,
2011年10月18日,14.8,21.2,10.3,--,9.3,--,1.4,958.6,69,
2011年10月19日,14.3,23.6,8.2,--,7.3,--,1.2,963.0,68,
2011年10月20日,14.3,20.6,9.4,--,5.7,--,1.0,963.7,74,
2011年10月21日,15.1,20.6,10.5,0.5,1.6,--,0.8,961.0,83,
2011年10月22日,17.0,20.5,15.0,25.0,0.2,--,1.7,953.7,91,
2011年10月23日,18.8,24.2,14.5,0.5,3.7,--,1.9,952.3,80,
2011年10月24日,18.1,24.6,13.9,--,6.5,--,2.3,953.2,75,
2011年10月25日,16.9,20.8,12.9,0.0,1.0,--,2.6,951.5,70,
2011年10月26日,12.1,18.1,7.0,--,9.8,--,2.1,956.9,61,
2011年10月27日,10.2,18.2,4.1,--,10.0,--,1.3,964.5,69,
2011年10月28日,12.1,20.0,7.4,--,9.8,--,1.4,964.4,68,
2011年10月29日,11.4,20.3,5.1,--,7.0,--,1.2,960.3,74,
2011年10月30日,11.8,14.2,9.0,4.0,0.3,--,0.9,959.3,87,
2011年10月31日,14.9,23.2,10.9,3.0,7.9,--,1.6,958.9,77,
2011年11月1日,12.8,21.1,7.0,--,9.6,--,1.2,966.5,70,
2011年11月2日,13.2,20.0,7.6,--,4.5,--,1.3,967.1,76,
2011年11月3日,13.8,19.1,10.9,0.0,1.4,--,0.9,965.2,82,
2011年11月4日,14.1,22.5,9.6,--,6.1,--,1.5,966.1,83,
2011年11月5日,14.6,19.9,11.3,8.5,0.1,--,1.2,962.8,87,
2011年11月6日,15.3,18.8,13.5,3.0,0.0,--,1.0,954.3,94,
2011年11月7日,15.8,22.0,12.5,--,8.6,--,1.8,951.8,75,
2011年11月8日,12.7,17.9,8.0,--,5.1,--,2.0,953.3,66,
2011年11月9日,9.7,15.6,5.7,--,2.7,--,0.9,956.1,72,
2011年11月10日,9.8,13.6,6.9,0.5,0.6,--,1.0,957.0,78,
2011年11月11日,10.2,10.9,9.3,30.5,0.0,--,0.7,954.5,94,
2011年11月12日,12.6,18.2,10.0,--,4.1,--,1.1,953.6,85,
2011年11月13日,12.4,19.6,8.3,--,4.3,--,2.5,953.7,78,
