ダウンロードした時刻：2021/05/16 23:43:21

,飯田,飯田,飯田,飯田,飯田,飯田,飯田,飯田,飯田,飯田
2010年3月31日,5.8,12.2,-1.9,--,2.4,--,2.6,963.8,56,
2010年4月1日,9.5,13.8,4.7,25.0,0.0,--,2.4,955.8,90,
2010年4月2日,11.9,15.9,5.9,34.5,0.5,--,4.8,946.1,75,
2010年4月3日,6.2,12.4,0.9,0.0,8.8,--,2.8,956.5,47,
2010年4月4日,8.5,16.6,-0.9,--,6.6,--,2.6,961.7,61,
2010年4月5日,10.7,14.8,8.0,3.5,0.0,--,1.4,954.9,85,
2010年4月6日,12.2,21.2,3.8,--,8.3,--,2.2,952.1,66,
2010年4月7日,10.0,13.8,4.3,0.0,1.2,--,2.7,951.1,68,
2010年4月8日,8.2,16.0,1.7,--,11.6,--,2.7,959.2,53,
2010年4月9日,9.3,15.2,4.2,--,4.6,--,2.5,962.9,61,
2010年4月10日,12.3,20.3,4.7,--,6.8,--,2.0,957.1,64,
2010年4月11日,14.1,22.0,9.4,0.0,1.9,--,2.0,954.7,71,
2010年4月12日,12.8,16.0,7.7,38.5,0.0,--,2.8,951.8,88,
2010年4月13日,13.6,24.2,7.4,1.0,5.9,--,3.5,947.1,71,
2010年4月14日,9.1,13.5,5.5,--,8.6,--,6.6,952.0,41,
2010年4月15日,6.5,9.5,4.3,0.0,0.0,--,2.4,957.0,60,
2010年4月16日,4.8,7.5,2.9,12.0,0.0,--,1.7,958.5,82,
2010年4月17日,7.0,15.3,0.4,10.5,3.9,--,3.6,957.9,69,
2010年4月18日,9.2,17.4,0.8,--,8.7,--,2.6,962.9,52,
2010年4月19日,12.9,21.3,5.4,--,6.9,--,2.5,962.4,47,
2010年4月20日,11.5,13.5,9.5,6.5,0.0,--,2.0,956.0,84,
2010年4月21日,15.6,24.2,10.4,--,7.3,--,1.8,951.8,68,
2010年4月22日,8.6,11.6,7.0,44.5,0.0,--,1.3,948.9,87,
2010年4月23日,8.6,10.7,6.2,0.5,0.0,--,1.4,945.7,86,
2010年4月24日,7.9,13.5,3.2,///,5.6,--,2.4,953.8,55,
2010年4月25日,8.9,17.1,0.2,--,12.1,--,2.7,961.7,49,
2010年4月26日,10.8,20.0,2.3,--,9.0,--,2.3,963.6,48,
2010年4月27日,9.2,11.1,7.7,4.5,0.0,--,1.3,959.0,81,
2010年4月28日,14.2,23.3,7.2,0.5,8.2,--,2.2,951.4,72,
2010年4月29日,12.4,17.3,6.6,7.0,5.7,--,3.4,950.1,60,
2010年4月30日,9.9,15.0,4.0,--,10.3,--,3.4,951.8,52,
2010年5月1日,11.3,18.5,4.6,--,11.9,--,3.4,953.9,45,
2010年5月2日,13.6,21.9,4.4,--,12.1,--,3.0,956.7,49,
2010年5月3日,15.5,24.9,6.3,--,9.7,--,2.9,958.3,48,
2010年5月4日,18.8,29.0,9.9,--,7.4,--,2.3,954.5,52,
2010年5月5日,20.3,30.1,12.7,--,9.5,--,2.5,953.6,61,
2010年5月6日,20.1,27.5,13.5,--,10.2,--,3.8,953.1,54,
2010年5月7日,15.3,17.7,9.4,38.0,0.0,--,2.9,946.0,83,
2010年5月8日,16.0,25.0,8.2,--,9.6,--,3.5,946.2,51,
2010年5月9日,16.7,26.5,8.1,--,10.1,--,2.0,950.2,48,
2010年5月10日,13.6,19.3,9.1,2.0,1.3,--,1.7,952.9,65,
2010年5月11日,13.4,17.3,11.1,19.0,0.0,--,1.5,947.6,87,
2010年5月12日,13.7,19.6,7.3,--,10.3,--,3.5,944.6,57,
2010年5月13日,11.5,18.7,4.7,--,12.9,--,3.3,948.3,52,
2010年5月14日,11.8,18.3,5.8,--,8.3,--,2.2,951.8,56,
2010年5月15日,13.6,22.6,6.4,--,10.5,--,2.8,957.1,57,
2010年5月16日,16.4,23.2,9.1,--,11.8,--,3.6,958.1,54,
2010年5月17日,18.0,27.1,9.6,--,12.2,--,2.4,959.5,58,
2010年5月18日,17.5,24.8,11.1,--,7.3,--,2.8,958.0,61,
2010年5月19日,16.1,17.5,13.9,12.5,0.0,--,2.4,954.6,84,
2010年5月20日,20.3,27.2,15.9,11.5,2.3,--,2.5,949.4,77,
2010年5月21日,21.3,30.1,14.2,--,13.0,--,2.4,950.1,56,
2010年5月22日,20.3,28.2,13.2,--,6.9,--,1.9,952.4,55,
2010年5月23日,14.5,19.1,12.7,51.5,0.0,--,1.7,951.2,86,
2010年5月24日,16.3,21.4,12.2,58.0,0.0,--,2.3,943.2,91,
2010年5月25日,18.3,22.2,13.8,13.0,4.3,--,2.8,941.6,71,
2010年5月26日,17.1,22.4,13.7,///,10.0,--,4.5,939.5,70,
2010年5月27日,16.4,23.2,12.3,--,7.0,--,2.5,944.8,68,
2010年5月28日,16.2,24.7,10.7,--,9.7,--,2.4,949.1,55,
2010年5月29日,16.6,22.7,11.5,--,4.5,--,2.6,948.6,63,
2010年5月30日,16.7,22.8,12.7,2.5,6.7,--,2.8,948.7,66,
2010年5月31日,15.4,21.4,12.0,6.5,2.7,--,2.3,951.8,72,
2010年6月1日,16.1,23.0,11.9,0.5,5.1,--,2.3,954.7,71,
2010年6月2日,18.2,25.5,13.3,--,7.9,--,2.3,956.9,66,
2010年6月3日,17.4,25.6,12.7,3.0,4.6,--,2.0,958.1,72,
2010年6月4日,18.4,26.6,12.2,--,6.8,--,2.5,954.3,61,
2010年6月5日,19.4,27.5,12.2,--,10.9,--,2.5,950.5,58,
2010年6月6日,19.4,27.8,12.1,--,11.9,--,2.3,953.6,64,
2010年6月7日,20.7,26.6,16.7,0.0,5.1,--,2.3,955.8,66,
2010年6月8日,18.8,22.6,15.1,0.0,0.6,--,1.5,954.9,65,
2010年6月9日,19.1,26.9,14.6,0.0,2.8,--,2.0,953.2,62,
2010年6月10日,21.2,30.7,12.8,0.0,10.7,--,2.3,952.9,63,
2010年6月11日,21.8,28.8,15.7,--,11.3,--,3.1,954.4,64,
2010年6月12日,22.8,30.3,17.6,--,9.1,--,2.7,954.2,65,
2010年6月13日,19.9,24.9,16.8,1.0,0.9,--,1.9,954.5,73,
2010年6月14日,19.2,23.5,15.6,8.0,0.2,--,1.4,951.2,81,
2010年6月15日,21.7,28.5,17.8,23.5,3.0,--,2.1,948.4,81,
2010年6月16日,23.8,29.2,19.7,47.5,8.7,--,3.8,943.6,74,
2010年6月17日,23.9,31.2,17.3,--,10.7,--,2.6,949.0,60,
2010年6月18日,19.6,25.3,17.8,62.0,0.1,--,1.1,948.7,85,
2010年6月19日,23.0,27.2,17.7,24.0,0.7,--,2.5,946.4,81,
2010年6月20日,21.7,26.8,19.5,26.5,0.6,--,2.2,947.6,86,
2010年6月21日,22.7,28.0,18.9,0.0,3.6,--,2.4,946.7,76,
2010年6月22日,22.9,28.2,19.3,0.0,1.5,--,1.9,949.1,76,
2010年6月23日,21.1,25.3,16.7,14.5,0.8,--,2.8,946.9,79,
2010年6月24日,20.6,29.3,13.6,--,9.5,--,2.0,949.7,58,
2010年6月25日,21.9,27.3,15.7,--,6.2,--,1.6,955.8,67,
2010年6月26日,21.3,23.9,19.5,13.0,0.0,--,2.0,957.6,88,
2010年6月27日,23.5,27.9,21.2,55.5,0.1,--,2.9,953.3,89,
2010年6月28日,26.0,31.4,21.7,0.5,6.5,--,3.0,949.7,72,
2010年6月29日,23.9,30.2,21.0,25.0,2.0,--,2.2,948.0,82,
2010年6月30日,25.7,32.4,20.4,--,11.5,--,2.7,946.4,68,
2010年7月1日,25.4,32.2,20.1,0.0,8.0,--,2.5,946.8,69,
2010年7月2日,23.2,28.4,20.4,2.5,3.0,--,2.0,946.8,80,
2010年7月3日,21.6,23.2,20.5,42.5,0.0,--,1.0,943.3,92,
2010年7月4日,24.7,29.9,21.0,4.5,2.5,--,2.5,937.3,79,
2010年7月5日,25.5,30.8,20.8,3.0,5.0,--,2.2,938.4,74,
2010年7月6日,25.0,30.6,21.3,2.5,3.8,--,2.2,941.6,74,
2010年7月7日,22.3,28.3,19.1,25.5,1.7,--,1.9,947.1,83,
2010年7月8日,23.6,29.9,17.9,--,8.0,--,1.9,950.6,74,
2010年7月9日,20.5,24.0,18.1,68.0,0.0,--,1.7,950.0,88,
2010年7月10日,23.2,30.3,16.9,0.0,9.2,--,2.7,951.3,71,
2010年7月11日,21.5,23.9,18.6,10.0,0.0,--,2.7,952.4,87,
2010年7月12日,23.2,25.5,21.0,40.0,0.0,--,3.3,950.3,89,
2010年7月13日,22.1,24.5,20.7,20.0,0.0,--,2.2,953.8,91,
2010年7月14日,22.0,24.5,20.6,81.0,0.0,--,2.7,954.4,92,
2010年7月15日,23.7,27.8,20.6,37.5,0.5,--,3.0,955.9,83,
2010年7月16日,24.8,30.7,21.1,8.0,5.8,--,2.2,958.8,80,
2010年7月17日,25.8,32.6,21.6,--,8.7,--,2.2,961.1,73,
2010年7月18日,25.5,32.5,19.2,--,11.7,--,2.5,960.7,70,
2010年7月19日,26.1,34.0,19.7,--,12.9,--,2.8,958.7,66,
2010年7月20日,27.5,34.5,21.6,--,11.4,--,2.3,957.9,67,
2010年7月21日,28.6,35.1,23.8,2.0,9.8,--,2.1,957.1,70,
2010年7月22日,28.6,35.9,23.3,5.0,10.6,--,2.2,955.3,68,
2010年7月23日,28.5,35.9,22.0,--,12.2,--,2.4,953.7,62,
2010年7月24日,28.3,35.9,21.6,--,12.7,--,2.7,953.9,61,
2010年7月25日,27.5,35.8,21.8,--,12.4,--,2.1,954.8,62,
2010年7月26日,27.6,35.3,21.3,--,11.7,--,2.4,955.6,61,
2010年7月27日,28.0,34.6,22.8,--,11.1,--,2.5,955.2,61,
2010年7月28日,26.5,32.1,21.5,--,10.6,--,3.4,953.6,65,
2010年7月29日,22.5,24.3,21.1,57.5,0.0,--,2.8,948.5,89,
2010年7月30日,26.4,33.3,22.2,3.5,6.5,--,2.8,947.0,73,
2010年7月31日,26.8,33.2,22.3,0.0,6.8,--,2.9,949.2,72,
2010年8月1日,27.5,33.5,22.1,--,9.9,--,2.1,949.0,71,
2010年8月2日,27.6,32.8,24.3,0.0,3.8,--,2.3,948.6,74,
2010年8月3日,27.3,33.3,23.8,--,5.8,--,2.6,950.6,70,
2010年8月4日,26.3,32.6,21.7,--,8.8,--,2.5,955.7,72,
2010年8月5日,27.6,34.1,22.7,--,10.6,--,2.6,960.0,69,
2010年8月6日,27.4,34.1,23.5,0.0,9.0,--,2.6,960.4,68,
2010年8月7日,26.3,31.9,22.8,--,8.4,--,2.2,958.6,64,
2010年8月8日,24.6,28.8,21.9,0.0,0.3,--,1.4,956.8,74,
2010年8月9日,24.6,29.0,20.8,12.0,0.7,--,1.8,956.0,79,
2010年8月10日,25.3,32.4,22.5,1.5,5.7,--,1.9,955.9,82,
2010年8月11日,24.7,28.2,22.6,2.0,0.7,--,1.9,953.5,85,
2010年8月12日,23.9,24.5,22.8,13.5,0.0,--,3.3,947.5,88,
2010年8月13日,25.6,31.9,21.7,1.0,3.9,--,2.4,949.3,78,
2010年8月14日,24.8,28.1,23.4,11.5,0.0,--,1.8,951.6,87,
2010年8月15日,25.9,30.3,22.9,0.5,1.8,--,2.2,953.0,81,
2010年8月16日,27.1,33.9,21.9,--,9.3,--,2.3,952.6,73,
2010年8月17日,27.8,35.6,22.0,--,10.8,--,2.2,953.0,68,
2010年8月18日,27.2,35.8,22.3,2.0,8.8,--,1.8,956.9,74,
2010年8月19日,27.2,33.3,24.0,0.0,5.4,--,1.7,960.9,77,
2010年8月20日,27.6,33.1,24.3,0.0,5.3,--,2.1,960.0,74,
2010年8月21日,27.5,33.9,23.6,0.0,7.7,--,2.2,957.7,71,
2010年8月22日,27.8,34.3,23.4,0.0,8.3,--,2.2,955.4,70,
2010年8月23日,28.0,34.2,23.8,--,9.6,--,2.4,955.4,69,
2010年8月24日,28.8,34.7,24.5,--,9.6,--,2.5,955.3,67,
2010年8月25日,27.7,34.0,24.1,--,7.6,--,2.6,956.1,70,
2010年8月26日,26.3,32.5,22.2,8.0,7.5,--,2.0,958.2,70,
2010年8月27日,27.3,34.1,22.0,0.0,9.9,--,2.0,959.5,69,
2010年8月28日,27.1,34.5,22.8,--,8.9,--,2.2,959.5,69,
2010年8月29日,26.7,34.6,21.2,--,8.5,--,2.0,957.2,68,
2010年8月30日,27.2,34.7,21.1,--,9.4,--,2.1,954.3,67,
2010年8月31日,27.6,34.8,23.6,--,7.7,--,1.9,955.6,68,
2010年9月1日,27.5,34.1,23.1,--,8.1,--,2.1,959.2,68,
2010年9月2日,27.4,34.3,23.5,--,10.3,--,2.3,959.6,64,
2010年9月3日,27.1,34.6,21.0,--,11.0,--,2.2,956.3,67,
2010年9月4日,27.7,36.1,21.7,--,10.5,--,1.9,955.2,66,
2010年9月5日,28.0,34.4,23.1,--,9.8,--,2.2,955.9,66,
2010年9月6日,27.0,33.9,22.4,--,9.1,--,2.5,954.6,68,
2010年9月7日,26.4,33.5,21.2,1.0,6.4,--,2.6,951.6,67,
2010年9月8日,24.0,25.2,22.4,32.5,0.0,--,2.2,949.0,88,
2010年9月9日,25.5,31.7,22.2,0.0,5.8,--,1.9,951.9,75,
2010年9月10日,25.5,32.3,20.8,--,9.4,--,2.1,952.2,69,
2010年9月11日,25.8,33.7,19.8,--,8.3,--,2.7,953.0,68,
2010年9月12日,27.5,33.7,22.2,0.0,8.9,--,3.4,950.7,64,
2010年9月13日,24.5,29.7,18.6,6.0,3.9,--,3.4,948.2,70,
2010年9月14日,22.2,30.6,15.7,4.5,10.2,--,1.7,950.8,69,
2010年9月15日,20.9,26.4,18.5,6.0,1.3,--,1.6,954.0,84,
2010年9月16日,18.7,20.2,17.7,45.5,0.0,--,1.2,950.2,94,
2010年9月17日,21.4,28.8,16.0,--,8.6,--,1.7,949.4,74,
2010年9月18日,22.1,29.3,16.9,--,8.3,--,2.0,953.1,71,
2010年9月19日,23.1,29.7,18.1,0.0,6.4,--,2.3,952.3,66,
2010年9月20日,22.0,28.6,17.6,--,1.9,--,2.4,953.4,67,
2010年9月21日,24.7,31.1,20.5,--,7.3,--,2.6,952.1,68,
2010年9月22日,25.1,31.7,19.9,30.5,8.8,--,2.9,949.6,71,
2010年9月23日,18.8,23.1,15.4,30.0,0.0,--,2.1,948.2,90,
2010年9月24日,16.3,19.7,14.1,0.0,0.1,--,2.1,952.0,76,
2010年9月25日,17.5,24.3,12.6,--,7.7,--,2.0,948.7,64,
2010年9月26日,15.9,23.0,10.0,5.5,6.6,--,1.6,958.4,75,
2010年9月27日,18.6,25.0,14.8,9.5,5.5,--,1.6,957.4,77,
2010年9月28日,17.5,21.9,15.4,41.0,1.0,--,1.4,950.3,88,
2010年9月29日,18.3,24.1,12.4,0.0,8.1,--,1.9,956.7,70,
2010年9月30日,16.5,18.7,15.7,5.0,0.0,--,1.0,959.1,88,
2010年10月1日,19.0,25.5,15.5,0.5,4.7,--,1.4,959.0,79,
2010年10月2日,19.4,26.2,14.5,--,9.6,--,1.6,959.8,73,
2010年10月3日,19.0,25.0,14.8,2.0,5.0,--,2.0,955.8,76,
2010年10月4日,18.7,24.0,15.1,18.0,0.2,--,1.8,948.7,85,
2010年10月5日,16.6,23.5,11.8,--,8.1,--,2.4,949.7,66,
2010年10月6日,16.8,24.5,10.4,--,6.3,--,1.5,954.8,75,
2010年10月7日,19.5,25.5,15.8,0.0,10.3,--,1.5,959.2,67,
2010年10月8日,19.3,25.4,14.8,0.0,8.3,--,1.6,959.6,69,
2010年10月9日,15.5,17.8,14.4,58.0,0.0,--,1.1,954.0,91,
2010年10月10日,18.7,26.3,15.2,4.0,5.9,--,2.0,947.7,79,
2010年10月11日,18.5,26.4,12.5,--,8.5,--,1.6,953.7,76,
2010年10月12日,19.2,25.9,15.2,0.0,3.6,--,1.5,954.2,76,
2010年10月13日,19.5,26.6,15.6,0.0,9.5,--,1.9,951.7,69,
2010年10月14日,17.7,23.5,13.6,--,4.0,--,1.3,950.0,75,
2010年10月15日,17.6,23.0,14.8,1.0,4.9,--,2.8,950.0,70,
2010年10月16日,16.2,24.6,12.1,--,6.2,--,1.7,956.3,63,
2010年10月17日,13.2,18.7,9.6,--,2.0,--,1.2,960.3,75,
2010年10月18日,13.1,21.2,6.2,--,6.2,--,1.1,962.9,74,
2010年10月19日,14.2,19.2,9.6,--,2.1,--,1.1,963.4,79,
2010年10月20日,14.8,17.8,12.6,--,0.0,--,1.1,959.6,83,
2010年10月21日,15.6,17.9,14.1,0.0,0.0,--,1.1,954.2,87,
2010年10月22日,16.2,20.6,13.1,--,1.4,--,1.2,957.7,76,
2010年10月23日,15.0,20.1,11.0,--,5.0,--,1.3,960.5,73,
2010年10月24日,13.6,15.6,12.0,19.5,0.0,--,0.9,956.9,86,
2010年10月25日,18.3,23.3,13.3,11.0,0.0,--,2.6,945.6,84,
2010年10月26日,14.3,20.5,7.5,0.0,5.5,--,3.6,948.3,68,
2010年10月27日,9.0,14.3,5.8,--,4.2,--,2.0,960.5,60,
2010年10月28日,7.8,9.1,7.0,15.5,0.0,--,1.1,956.4,87,
2010年10月29日,12.1,15.9,9.1,0.0,1.5,--,1.9,958.4,73,
2010年10月30日,10.3,11.8,8.8,41.0,0.0,--,1.8,957.7,91,
2010年10月31日,12.6,15.4,10.4,28.5,0.0,--,0.9,956.3,92,
2010年11月1日,13.4,18.6,10.6,18.0,3.0,--,3.3,946.0,78,
2010年11月2日,9.7,13.6,5.5,0.0,3.3,--,2.3,950.5,68,
2010年11月3日,9.5,15.0,3.5,--,9.6,--,4.4,956.9,57,
2010年11月4日,6.8,16.6,0.9,--,8.0,--,1.5,960.4,69,
2010年11月5日,7.4,17.1,0.6,--,7.0,--,1.5,958.3,74,
2010年11月6日,8.0,17.1,2.1,--,6.5,--,1.4,960.4,78,
2010年11月7日,8.2,17.8,3.6,--,5.4,--,1.3,957.6,75,
2010年11月8日,10.2,17.7,5.0,0.0,2.6,--,1.1,951.1,78,
2010年11月9日,10.0,13.9,7.3,0.0,2.4,--,3.3,946.9,58,
2010年11月10日,7.1,11.0,2.6,0.0,3.4,--,4.5,953.2,64,
2010年11月11日,5.8,14.9,-1.0,--,7.2,--,1.4,957.9,74,
2010年11月12日,5.9,14.7,1.8,1.0,2.9,--,1.5,960.2,88,
2010年11月13日,7.7,13.4,2.8,--,1.7,--,0.8,965.9,83,
2010年11月14日,8.8,13.8,5.2,--,0.4,--,0.8,961.0,83,
2010年11月15日,6.5,14.3,3.7,0.0,1.9,--,1.4,955.4,84,
2010年11月16日,6.2,12.0,0.0,--,7.2,--,1.4,959.6,71,
2010年11月17日,6.3,12.5,2.8,--,4.4,--,1.0,956.7,78,
2010年11月18日,4.9,12.7,0.0,--,6.1,--,1.6,957.7,70,
2010年11月19日,5.0,14.2,-1.5,--,9.4,--,1.4,959.9,65,
2010年11月20日,7.6,17.2,1.7,--,8.6,--,1.3,956.5,68,
2010年11月21日,6.6,17.2,0.4,--,7.1,--,1.2,956.3,73,
2010年11月22日,4.7,6.2,2.1,33.0,0.0,--,0.9,953.1,93,
2010年11月23日,9.1,13.3,5.5,4.5,2.5,--,2.6,950.1,78,
2010年11月24日,7.3,13.0,3.7,--,4.9,--,1.0,956.6,79,
2010年11月25日,8.0,15.8,2.6,--,3.8,--,1.6,955.6,81,
2010年11月26日,9.9,16.3,5.0,0.0,8.0,--,2.4,949.8,67,
2010年11月27日,5.9,14.0,0.4,--,6.8,--,2.1,952.7,73,
2010年11月28日,6.9,12.1,3.2,0.0,1.0,--,3.1,954.9,67,
2010年11月29日,4.7,8.8,0.0,--,4.2,--,3.0,958.4,64,
2010年11月30日,5.1,13.2,-1.5,--,8.0,--,1.6,959.9,66,
2010年12月1日,6.9,14.3,2.4,--,8.6,--,1.2,959.2,63,
2010年12月2日,6.7,13.9,-1.5,0.0,4.1,--,1.0,960.2,74,
2010年12月3日,9.2,16.9,4.4,24.0,1.3,--,3.9,943.8,79,
2010年12月4日,6.7,11.9,1.9,0.0,9.1,--,2.9,951.9,61,
2010年12月5日,4.4,13.6,-1.7,--,6.6,--,1.0,955.3,78,
2010年12月6日,5.9,17.1,-0.7,--,6.4,--,1.1,951.7,72,
2010年12月7日,6.3,11.4,2.8,0.0,2.9,--,2.5,943.9,72,
2010年12月8日,4.6,9.5,1.4,0.5,9.1,--,2.3,943.1,70,
2010年12月9日,3.0,7.2,0.7,1.0,3.0,--,2.3,943.1,77,
2010年12月10日,3.1,10.6,-2.5,--,8.8,--,1.2,953.0,74,
2010年12月11日,6.3,13.2,0.0,0.5,1.7,--,1.9,953.2,78,
2010年12月12日,6.1,12.4,0.4,--,8.1,--,1.8,957.8,66,
2010年12月13日,4.4,5.6,3.1,25.5,0.0,--,1.1,956.3,85,
2010年12月14日,9.9,14.8,5.3,13.0,3.5,--,2.6,944.3,80,
2010年12月15日,4.6,7.6,1.2,0.0,1.4,--,4.7,946.2,58,
2010年12月16日,1.8,4.3,-0.9,--,0.1,--,3.2,946.3,62,
2010年12月17日,1.6,8.6,-3.7,--,8.9,--,2.8,948.0,64,
2010年12月18日,4.0,8.9,-0.2,0.0,8.0,--,3.6,953.8,60,
2010年12月19日,3.3,11.6,-1.8,--,7.2,--,1.5,960.8,70,
2010年12月20日,4.7,12.3,0.7,2.0,4.3,--,1.5,954.9,81,
2010年12月21日,2.1,6.2,-2.2,2.5,1.2,--,1.1,953.8,88,
2010年12月22日,6.4,13.3,2.7,8.5,2.8,--,2.5,941.8,82,
2010年12月23日,5.0,11.9,-0.2,0.0,8.3,--,3.8,947.4,70,
2010年12月24日,3.0,5.6,-0.7,4.0,0.3,--,4.0,945.3,70,
2010年12月25日,-1.7,0.5,-3.0,2.0,0.0,3,4.7,942.6,75,
2010年12月26日,-1.4,2.8,-3.6,0.5,1.9,--,2.1,943.9,74,
2010年12月27日,-0.1,2.4,-4.0,0.0,2.9,--,3.1,945.9,66,
2010年12月28日,2.1,8.0,-4.2,5.0,6.8,--,2.6,945.7,71,
2010年12月29日,2.1,4.8,-0.9,1.5,4.9,--,4.0,945.6,71,
2010年12月30日,0.0,1.9,-2.6,2.0,0.0,--,2.2,943.2,82,
2010年12月31日,-0.9,3.1,-3.9,0.0,7.1,--,2.7,933.9,65,
2011年1月1日,-0.7,5.0,-5.5,--,4.0,--,1.7,940.5,69,
2011年1月2日,0.7,7.3,-4.2,--,8.5,--,1.9,953.0,68,
2011年1月3日,0.1,6.5,-4.0,--,8.3,--,1.2,952.6,71,
2011年1月4日,0.6,6.8,-3.4,--,8.2,--,2.5,948.2,61,
2011年1月5日,0.2,6.0,-5.6,0.0,3.9,--,2.1,950.9,68,
2011年1月6日,2.2,5.9,-2.6,0.0,7.7,--,4.0,947.4,46,
2011年1月7日,-1.8,4.4,-6.5,--,9.1,--,2.3,952.8,41,
2011年1月8日,-0.9,7.6,-8.3,--,9.1,--,3.3,955.9,54,
2011年1月9日,2.4,5.2,-0.1,0.0,2.3,--,4.0,949.0,62,
2011年1月10日,-1.4,3.8,-5.3,0.0,9.2,--,1.8,950.1,49,
2011年1月11日,-2.1,4.7,-7.1,--,5.1,--,1.2,949.0,55,
2011年1月12日,-0.3,4.5,-3.9,0.0,7.4,--,2.6,946.4,63,
2011年1月13日,-1.5,6.3,-6.4,--,9.2,--,1.9,953.5,59,
2011年1月14日,-1.6,4.7,-7.6,0.0,7.3,--,2.9,955.9,67,
2011年1月15日,-0.4,0.7,-3.1,4.0,0.0,4,2.7,945.9,78,
2011年1月16日,-3.8,-0.5,-7.3,0.0,4.0,1,4.2,941.3,63,
2011年1月17日,-2.4,3.0,-7.8,0.0,7.8,--,3.3,951.4,63,
2011年1月18日,0.5,5.8,-4.0,--,8.7,--,3.5,954.7,61,
2011年1月19日,1.3,5.5,-2.7,0.0,8.0,--,6.3,952.9,60,
2011年1月20日,0.3,3.8,-3.0,0.0,8.4,--,5.1,950.8,58,
2011年1月21日,-0.8,6.0,-6.3,--,9.2,--,1.4,952.6,56,
2011年1月22日,0.2,6.0,-5.5,0.0,7.2,--,3.3,953.7,61,
2011年1月23日,0.9,7.4,-4.7,--,8.3,--,2.8,956.1,55,
2011年1月24日,1.2,6.0,-2.5,0.0,7.1,--,2.9,951.8,60,
2011年1月25日,1.1,6.7,-3.0,0.0,8.5,--,2.5,955.2,52,
2011年1月26日,-2.3,2.3,-6.0,0.0,0.9,--,1.8,957.0,75,
2011年1月27日,-1.7,6.1,-7.3,0.0,8.8,--,3.0,958.9,61,
2011年1月28日,-0.9,5.2,-6.0,--,9.5,--,3.1,958.0,50,
2011年1月29日,-1.4,4.0,-6.7,0.0,6.6,--,2.7,952.5,62,
2011年1月30日,-2.9,1.0,-5.5,1.5,4.9,2,3.7,951.1,65,
2011年1月31日,-4.2,1.3,-9.7,0.0,8.1,--,2.8,952.9,68,
2011年2月1日,-1.0,8.4,-8.7,--,9.2,--,2.0,954.3,62,
2011年2月2日,0.6,9.3,-5.5,--,7.7,--,1.6,957.7,62,
2011年2月3日,1.9,12.2,-5.5,--,9.5,--,1.6,957.5,57,
2011年2月4日,4.0,11.2,-0.8,--,9.2,--,2.3,955.3,57,
2011年2月5日,2.0,11.6,-4.1,--,7.5,--,1.9,954.8,62,
2011年2月6日,3.2,12.0,-4.0,1.5,6.1,--,1.6,953.0,76,
2011年2月7日,4.3,11.6,-0.2,0.0,9.5,--,2.8,947.5,63,
2011年2月8日,3.2,11.0,-2.7,2.5,4.7,--,2.1,948.4,62,
2011年2月9日,3.9,8.5,-0.7,3.5,7.4,--,3.8,943.6,71,
2011年2月10日,1.7,7.8,-3.5,--,6.3,--,1.8,950.8,55,
2011年2月11日,-1.2,1.0,-2.4,10.5,0.0,13,1.2,950.4,86,
2011年2月12日,-1.4,2.2,-4.1,5.0,0.5,10,1.3,943.8,88,
2011年2月13日,-2.3,3.6,-8.4,--,9.8,--,2.6,954.0,72,
2011年2月14日,-1.3,3.6,-4.5,16.5,0.8,16,1.0,955.3,83,
2011年2月15日,1.1,6.4,-2.9,2.5,9.8,3,1.4,956.3,73,
2011年2月16日,1.3,10.9,-5.7,--,9.7,--,1.3,963.6,71,
2011年2月17日,3.7,9.8,-1.2,9.0,1.0,--,1.4,956.6,81,
2011年2月18日,5.5,11.2,-0.7,25.0,7.1,--,2.4,945.9,71,
2011年2月19日,3.0,11.3,-2.8,--,6.4,--,1.8,957.8,65,
2011年2月20日,3.8,10.4,-1.3,--,4.1,--,1.0,958.3,67,
2011年2月21日,4.8,13.2,-0.3,--,9.9,--,1.9,958.4,53,
2011年2月22日,4.9,14.8,-2.7,--,10.1,--,1.6,960.5,55,
2011年2月23日,6.0,14.4,-1.3,0.0,9.3,--,1.7,962.5,60,
2011年2月24日,6.6,9.1,4.7,6.0,0.0,--,1.1,960.0,89,
2011年2月25日,8.6,14.9,2.8,1.5,0.8,--,3.3,955.9,71,
2011年2月26日,3.9,11.6,-1.7,--,10.3,--,1.7,964.7,55,
2011年2月27日,6.8,12.7,-0.2,2.0,1.1,--,1.5,962.1,67,
2011年2月28日,6.7,8.2,5.3,43.5,0.0,--,1.2,949.6,93,
2011年3月1日,6.4,8.7,4.4,7.0,0.0,--,1.8,945.4,89,
2011年3月2日,3.5,9.2,-0.1,1.0,6.2,--,3.3,943.4,65,
2011年3月3日,0.8,6.2,-2.8,--,8.0,--,3.3,947.8,32,
2011年3月4日,-0.4,6.0,-5.9,--,9.7,--,2.9,951.1,40,
2011年3月5日,2.0,11.3,-5.7,--,10.0,--,1.8,956.5,45,
2011年3月6日,5.7,11.5,-1.0,--,8.1,--,3.9,952.4,48,
2011年3月7日,2.1,6.0,0.2,17.0,0.5,5,1.1,943.2,89,
2011年3月8日,2.9,8.7,-1.5,0.0,6.4,--,2.7,949.2,67,
2011年3月9日,1.8,6.5,-1.4,1.0,6.7,--,3.6,951.8,57,
