ダウンロードした時刻：2021/05/16 23:42:06

,飯田,飯田,飯田,飯田,飯田,飯田,飯田,飯田,飯田,飯田
2016年4月20日,11.5,20.3,3.2,--,10.7,--,2.9,961.9,57,
2016年4月21日,12.2,17.9,9.6,43.0,1.0,--,2.5,954.0,81,
2016年4月22日,18.7,26.2,10.5,2.0,11.6,--,3.4,944.6,68,
2016年4月23日,18.4,25.4,12.9,0.0,8.3,--,4.1,949.8,59,
2016年4月24日,16.6,25.5,12.5,0.5,5.9,--,2.6,950.7,71,
2016年4月25日,16.6,23.1,10.8,--,6.5,--,2.5,956.4,64,
2016年4月26日,17.7,26.9,9.9,--,11.8,--,2.4,955.2,63,
2016年4月27日,15.4,20.7,11.5,1.5,0.3,--,2.0,951.1,74,
2016年4月28日,13.3,16.0,11.2,12.5,0.0,--,1.6,938.4,90,
2016年4月29日,12.4,19.7,5.5,--,10.9,--,2.7,941.4,57,
2016年4月30日,11.7,21.2,2.1,--,11.2,--,2.3,951.8,53,
2016年5月1日,16.5,24.1,8.8,--,8.5,--,3.6,954.0,50,
2016年5月2日,17.9,28.2,8.3,--,10.6,--,2.6,958.0,54,
2016年5月3日,17.4,23.5,10.8,1.5,7.4,--,4.9,955.5,59,
2016年5月4日,18.1,22.4,13.1,24.5,9.0,--,5.1,945.9,54,
2016年5月5日,16.6,21.7,11.2,--,12.2,--,4.5,951.8,45,
2016年5月6日,13.1,20.1,9.9,9.5,0.9,--,1.9,956.6,76,
2016年5月7日,15.6,23.1,10.1,1.0,6.0,--,4.0,950.1,73,
2016年5月8日,16.8,25.6,9.1,--,10.6,--,2.4,955.2,56,
2016年5月9日,14.8,19.2,12.1,12.0,0.0,--,1.0,954.9,82,
2016年5月10日,17.0,20.6,13.7,30.5,0.0,--,2.0,947.6,93,
2016年5月11日,18.0,20.7,12.4,65.0,0.1,--,4.5,942.5,85,
2016年5月12日,18.2,27.9,9.6,--,12.9,--,2.2,952.8,63,
2016年5月13日,19.3,28.5,11.8,--,10.5,--,2.6,957.4,66,
2016年5月14日,20.2,27.8,13.9,--,8.6,--,2.6,960.3,62,
2016年5月15日,19.1,25.7,13.8,--,11.2,--,3.1,958.2,67,
2016年5月16日,17.0,21.4,13.6,1.5,1.7,--,3.2,953.6,73,
2016年5月17日,15.8,19.0,11.8,32.0,0.0,--,2.0,950.8,89,
2016年5月18日,17.5,28.2,8.0,--,13.1,--,1.9,956.7,60,
2016年5月19日,18.4,27.8,11.2,--,11.4,--,1.9,958.3,62,
2016年5月20日,18.6,26.2,12.9,--,8.9,--,2.0,957.0,65,
2016年5月21日,20.1,29.0,12.2,--,12.2,--,2.1,955.1,53,
2016年5月22日,19.9,30.1,11.3,--,13.1,--,2.0,955.9,50,
2016年5月23日,21.3,30.8,12.7,--,12.1,--,2.1,954.7,51,
2016年5月24日,21.9,29.9,13.2,--,10.7,--,3.3,953.8,43,
2016年5月25日,20.0,23.0,16.5,0.0,0.0,--,2.7,954.4,54,
2016年5月26日,21.8,30.6,15.3,0.0,8.1,--,2.8,951.5,71,
2016年5月27日,19.9,24.6,17.4,0.0,3.1,--,2.1,948.4,73,
2016年5月28日,18.9,23.7,15.4,--,0.3,--,1.7,948.4,70,
2016年5月29日,20.4,29.5,13.6,2.5,9.6,--,2.7,947.1,64,
2016年5月30日,16.5,19.3,13.6,17.5,0.0,--,1.4,944.9,92,
2016年5月31日,21.1,28.1,16.1,--,8.8,--,2.7,944.8,66,
2016年6月1日,19.3,26.2,12.8,--,12.4,--,4.3,941.3,50,
2016年6月2日,16.3,23.6,10.6,--,12.2,--,4.1,945.0,52,
2016年6月3日,16.8,25.2,8.5,--,11.9,--,2.8,952.3,58,
2016年6月4日,17.9,23.7,11.9,0.0,6.3,--,2.9,953.5,66,
2016年6月5日,16.6,22.0,13.3,8.5,3.4,--,1.6,951.4,82,
2016年6月6日,19.3,26.9,12.8,--,7.1,--,2.9,954.2,69,
2016年6月7日,18.8,23.6,15.9,1.0,0.9,--,2.1,954.0,73,
2016年6月8日,20.2,27.8,15.5,0.0,5.2,--,2.0,952.5,74,
2016年6月9日,20.2,24.8,15.9,0.0,1.5,--,1.7,950.7,79,
2016年6月10日,22.8,30.6,16.8,--,11.4,--,2.6,952.8,67,
2016年6月11日,22.5,29.5,17.2,--,7.4,--,2.7,955.1,62,
2016年6月12日,20.9,28.3,14.6,1.5,7.3,--,2.0,951.3,67,
2016年6月13日,19.0,21.6,17.2,15.0,0.0,--,1.6,940.2,90,
2016年6月14日,21.9,28.5,17.5,0.0,5.5,--,2.9,943.3,77,
2016年6月15日,21.8,26.8,17.4,0.0,5.9,--,3.3,949.0,70,
2016年6月16日,19.7,22.7,17.9,6.0,0.1,--,1.3,945.3,85,
2016年6月17日,22.3,28.5,17.9,0.0,4.8,--,3.9,945.7,69,
2016年6月18日,23.0,32.2,14.7,--,12.9,--,2.0,953.9,61,
2016年6月19日,20.7,26.3,17.5,7.5,0.2,--,1.7,953.5,78,
2016年6月20日,23.2,29.5,17.7,1.0,7.3,--,3.4,948.6,69,
2016年6月21日,21.0,27.0,16.8,16.0,3.9,--,1.8,948.0,79,
2016年6月22日,22.5,27.9,18.1,7.5,2.5,--,2.4,948.7,79,
2016年6月23日,23.0,28.7,19.9,33.0,4.2,--,2.8,943.7,82,
2016年6月24日,21.4,28.5,18.5,14.0,4.0,--,2.3,946.5,80,
2016年6月25日,21.3,25.7,16.1,17.5,0.0,--,4.6,943.6,80,
2016年6月26日,20.5,26.1,15.1,--,9.5,--,4.2,948.1,66,
2016年6月27日,21.2,30.5,14.4,0.5,9.0,--,2.5,953.5,65,
2016年6月28日,18.0,23.8,14.2,27.5,0.2,--,1.6,951.6,88,
2016年6月29日,21.2,26.9,18.6,9.0,0.7,--,2.0,953.8,87,
2016年6月30日,23.9,29.2,19.7,0.0,1.9,--,3.5,952.6,72,
2016年7月1日,25.1,33.0,18.0,--,11.1,--,2.8,953.3,67,
2016年7月2日,26.5,33.3,20.9,--,6.1,--,2.4,952.6,65,
2016年7月3日,24.6,28.2,21.1,0.0,0.8,--,2.6,951.5,77,
2016年7月4日,24.8,33.1,20.0,4.5,8.3,--,2.8,953.6,77,
2016年7月5日,25.1,34.2,20.0,1.5,6.6,--,2.6,957.1,78,
2016年7月6日,25.2,30.1,21.8,--,8.1,--,3.9,957.3,71,
2016年7月7日,27.2,35.3,20.6,0.0,11.4,--,3.1,954.1,65,
2016年7月8日,24.2,28.8,20.4,0.5,0.6,--,1.8,954.6,73,
2016年7月9日,20.8,23.2,19.1,45.0,0.0,--,1.8,948.9,92,
2016年7月10日,24.2,31.7,19.0,--,7.1,--,2.2,945.9,73,
2016年7月11日,25.2,33.7,18.3,--,9.8,--,2.6,946.3,65,
2016年7月12日,24.7,30.2,18.7,0.0,6.0,--,2.0,947.0,68,
2016年7月13日,23.8,27.5,21.7,18.5,0.2,--,1.9,943.7,87,
2016年7月14日,24.7,31.8,20.3,10.0,8.7,--,2.7,938.9,78,
2016年7月15日,24.0,29.8,20.3,0.0,6.6,--,3.4,940.0,72,
2016年7月16日,23.8,27.9,20.3,0.0,2.3,--,2.6,947.3,73,
2016年7月17日,25.1,29.2,21.6,0.0,1.5,--,2.3,948.4,75,
2016年7月18日,26.4,34.9,19.9,--,13.0,--,2.9,948.1,64,
2016年7月19日,26.0,33.1,20.1,--,12.4,--,2.8,950.1,65,
2016年7月20日,25.6,32.1,19.9,--,12.4,--,2.5,951.5,64,
2016年7月21日,25.3,32.0,20.5,0.0,9.0,--,2.5,951.5,66,
2016年7月22日,23.9,30.5,19.9,8.5,5.0,--,2.7,951.5,77,
2016年7月23日,23.2,29.1,19.6,0.5,4.7,--,2.5,953.2,76,
2016年7月24日,24.4,29.8,20.3,--,6.7,--,2.6,954.3,69,
2016年7月25日,23.9,29.7,20.7,0.5,3.6,--,3.1,954.1,75,
2016年7月26日,20.6,22.6,19.3,6.5,0.0,--,1.4,952.2,88,
2016年7月27日,24.4,30.9,19.7,0.0,5.4,--,2.2,950.5,78,
2016年7月28日,25.5,30.4,22.1,0.0,4.9,--,2.9,952.7,74,
2016年7月29日,25.3,31.1,20.9,0.0,5.2,--,2.6,954.1,72,
2016年7月30日,25.9,32.7,22.7,1.0,5.3,--,1.8,953.7,74,
2016年7月31日,26.7,34.1,22.7,--,9.6,--,2.2,951.9,70,
2016年8月1日,24.3,33.3,21.5,13.0,7.4,--,1.8,950.2,81,
2016年8月2日,23.1,31.8,20.5,40.0,3.9,--,1.7,949.4,86,
2016年8月3日,24.7,31.9,20.2,2.0,7.4,--,1.8,949.9,78,
2016年8月4日,25.4,32.9,21.8,3.5,6.6,--,2.0,950.8,80,
2016年8月5日,26.5,33.4,22.4,14.0,7.6,--,2.0,951.7,76,
2016年8月6日,26.4,34.2,22.7,0.0,7.4,--,1.6,950.8,80,
2016年8月7日,27.4,34.8,22.6,0.5,10.1,--,2.0,949.7,73,
2016年8月8日,28.3,35.4,21.5,--,12.5,--,2.6,944.9,59,
2016年8月9日,27.7,35.6,21.8,--,11.5,--,2.0,944.7,61,
2016年8月10日,26.9,34.4,21.6,--,10.5,--,2.0,948.8,64,
2016年8月11日,26.2,33.5,20.5,--,11.3,--,2.0,950.0,65,
2016年8月12日,25.9,31.5,22.5,--,5.0,--,2.8,949.9,68,
2016年8月13日,26.5,32.7,22.5,--,7.6,--,2.8,948.5,65,
2016年8月14日,26.3,32.6,22.7,--,9.3,--,3.4,945.5,71,
2016年8月15日,24.2,28.8,21.7,1.0,2.4,--,2.5,944.3,82,
2016年8月16日,26.6,33.9,21.7,0.0,9.1,--,1.7,942.8,69,
2016年8月17日,27.4,35.3,21.4,0.0,9.9,--,2.4,941.9,68,
2016年8月18日,27.3,33.7,23.6,1.5,5.6,--,2.3,947.2,74,
2016年8月19日,26.6,34.5,22.5,0.0,4.7,--,1.8,947.9,77,
2016年8月20日,24.1,31.0,20.7,6.5,3.5,--,1.7,946.6,78,
2016年8月21日,25.8,33.1,20.2,0.0,8.0,--,1.8,946.9,76,
2016年8月22日,25.2,28.8,21.5,0.0,1.1,--,1.8,943.0,78,
2016年8月23日,25.0,32.3,20.9,1.0,5.7,--,1.8,946.6,77,
2016年8月24日,25.8,32.5,22.3,--,4.6,--,2.3,949.1,74,
2016年8月25日,26.1,32.8,21.9,0.0,5.7,--,2.6,949.0,73,
2016年8月26日,26.9,32.3,22.8,0.0,9.0,--,2.8,946.2,68,
2016年8月27日,22.9,27.2,19.8,42.0,0.7,--,1.3,945.8,86,
2016年8月28日,24.2,30.7,19.7,0.5,3.5,--,1.3,942.1,80,
2016年8月29日,25.7,32.9,20.0,--,6.0,--,1.9,933.2,72,
2016年8月30日,21.5,26.5,18.8,18.0,4.0,--,4.1,931.7,74,
2016年8月31日,22.8,29.6,16.5,--,11.2,--,3.6,942.4,62,
2016年9月1日,23.4,30.7,17.3,0.0,10.9,--,1.9,949.7,66,
2016年9月2日,24.1,31.7,17.8,--,11.2,--,1.8,952.9,69,
2016年9月3日,25.9,33.5,20.3,--,9.6,--,1.8,953.8,67,
2016年9月4日,25.7,32.6,20.7,--,9.1,--,2.1,955.4,71,
2016年9月5日,25.1,30.6,21.0,0.0,2.8,--,2.6,954.5,75,
2016年9月6日,24.6,30.6,21.2,8.0,3.5,--,2.2,950.9,83,
2016年9月7日,25.5,32.4,20.9,0.0,7.0,--,2.1,946.7,76,
2016年9月8日,23.0,25.8,20.0,19.0,0.4,--,2.4,943.4,89,
2016年9月9日,23.5,30.2,19.0,--,10.0,--,2.2,946.3,73,
2016年9月10日,23.2,30.8,17.1,--,9.4,--,1.9,952.1,70,
2016年9月11日,22.8,28.8,18.1,0.0,3.2,--,1.6,955.1,74,
2016年9月12日,22.6,28.0,18.8,0.0,3.6,--,1.5,957.3,77,
2016年9月13日,21.8,24.3,20.2,15.5,0.0,--,1.1,955.4,95,
2016年9月14日,23.6,29.0,21.3,0.0,1.0,--,1.5,955.5,81,
2016年9月15日,22.7,26.4,19.9,0.0,1.0,--,1.4,955.3,79,
2016年9月16日,21.7,27.4,19.1,0.0,2.6,--,1.7,956.3,78,
2016年9月17日,22.9,29.2,18.1,0.0,3.4,--,1.9,954.5,78,
2016年9月18日,22.0,23.1,20.6,24.0,0.0,--,3.0,949.8,92,
2016年9月19日,21.2,25.9,18.0,30.0,0.5,--,1.5,948.7,93,
2016年9月20日,18.2,20.3,17.2,106.0,0.0,--,1.9,947.8,96,
2016年9月21日,20.1,24.0,16.9,0.5,1.0,--,1.2,956.6,86,
2016年9月22日,18.5,19.6,17.6,15.0,0.0,--,1.1,957.3,97,
2016年9月23日,20.9,23.3,18.0,22.5,0.1,--,2.4,955.0,91,
2016年9月24日,19.6,22.6,17.7,4.0,0.0,--,1.4,957.7,92,
2016年9月25日,21.1,28.2,17.2,--,4.2,--,1.3,958.7,82,
2016年9月26日,22.7,28.6,19.6,0.0,3.7,--,1.3,959.8,83,
2016年9月27日,22.8,30.5,18.4,--,3.6,--,1.6,958.3,81,
2016年9月28日,22.4,25.5,20.0,9.5,0.3,--,2.1,954.5,92,
2016年9月29日,22.1,28.5,18.4,27.5,2.3,--,2.9,952.0,84,
2016年9月30日,21.2,27.5,16.4,0.5,6.8,--,2.5,955.5,70,
2016年10月1日,21.2,25.0,18.6,16.5,0.0,--,1.4,956.8,91,
2016年10月2日,24.5,30.7,21.0,4.5,6.2,--,2.7,957.5,78,
2016年10月3日,20.7,22.6,18.3,4.5,0.0,--,1.3,954.3,91,
2016年10月4日,21.4,27.6,17.4,--,3.8,--,1.2,954.8,81,
2016年10月5日,20.7,25.6,16.2,11.0,2.4,--,2.7,954.9,83,
2016年10月6日,21.4,28.5,15.5,0.0,10.1,--,2.5,954.2,72,
2016年10月7日,18.6,24.7,13.2,--,6.9,--,1.6,962.2,73,
2016年10月8日,20.9,24.1,17.6,0.5,0.3,--,2.7,954.6,83,
2016年10月9日,19.2,23.2,13.2,13.0,1.7,--,3.4,948.9,80,
2016年10月10日,16.1,22.3,12.9,--,5.5,--,1.7,954.8,70,
2016年10月11日,16.1,20.5,13.0,--,1.2,--,1.7,955.6,74,
2016年10月12日,15.5,23.4,11.1,--,7.7,--,2.0,955.4,66,
2016年10月13日,13.7,20.4,9.5,--,4.2,--,1.3,959.0,75,
2016年10月14日,13.1,18.6,10.1,--,5.7,--,1.2,962.5,72,
2016年10月15日,12.9,21.7,6.8,--,10.3,--,1.5,965.8,69,
2016年10月16日,14.0,22.5,7.4,0.0,6.5,--,1.2,965.1,75,
2016年10月17日,14.7,17.7,13.1,65.5,0.8,--,1.2,958.7,96,
2016年10月18日,17.8,23.9,14.9,--,5.2,--,1.3,956.8,86,
2016年10月19日,19.1,25.8,15.3,5.0,6.6,--,2.1,956.0,83,
2016年10月20日,18.2,26.0,13.7,--,7.1,--,1.3,954.2,80,
2016年10月21日,14.6,19.9,11.5,--,6.1,--,1.3,957.3,72,
2016年10月22日,14.7,20.5,9.3,--,4.7,--,1.7,953.6,78,
2016年10月23日,14.5,19.9,10.6,--,4.6,--,2.2,949.1,74,
2016年10月24日,12.7,20.3,7.7,--,9.2,--,1.6,954.7,66,
2016年10月25日,9.3,13.4,5.1,8.5,0.2,--,0.9,958.0,91,
2016年10月26日,17.0,24.8,12.5,///,5.2,--,2.4,954.5,///,
2016年10月27日,15.4,21.7,10.5,--,9.9,--,1.7,958.3,75,
2016年10月28日,11.3,14.0,9.3,41.0,0.0,--,0.9,955.4,91,
2016年10月29日,14.8,19.2,9.7,0.0,6.8,--,3.3,952.9,75,
2016年10月30日,10.6,18.1,7.8,0.0,5.2,--,1.6,962.8,75,
2016年10月31日,10.6,17.8,4.9,0.0,2.5,--,1.7,962.4,74,
2016年11月1日,10.7,17.9,7.1,6.0,5.2,--,2.0,957.0,81,
2016年11月2日,9.4,13.3,6.7,0.0,3.5,--,1.3,960.1,75,
2016年11月3日,10.3,15.9,4.6,0.0,9.5,--,3.6,954.0,64,
2016年11月4日,8.1,16.3,1.7,--,9.7,--,1.4,954.3,69,
2016年11月5日,10.7,21.1,4.3,--,9.0,--,2.3,953.1,69,
2016年11月6日,9.4,17.3,3.9,--,9.6,--,2.3,957.6,76,
2016年11月7日,9.7,16.8,5.2,--,8.1,--,1.5,961.4,73,
2016年11月8日,10.9,16.6,6.8,5.0,1.1,--,1.9,955.5,87,
2016年11月9日,6.9,12.7,1.1,--,9.4,--,3.1,955.7,62,
2016年11月10日,4.7,9.0,-0.1,0.0,1.4,--,1.2,961.0,69,
2016年11月11日,9.0,17.7,4.2,7.5,5.8,--,2.1,955.2,84,
2016年11月12日,9.2,17.6,4.9,--,6.4,--,1.3,961.0,83,
2016年11月13日,9.5,19.6,4.8,--,5.5,--,1.2,963.3,83,
2016年11月14日,8.9,12.0,6.3,12.5,0.1,--,1.0,959.9,93,
2016年11月15日,12.1,17.7,7.5,12.5,1.5,--,1.3,949.9,92,
2016年11月16日,8.6,14.1,4.9,--,9.3,--,1.5,956.5,74,
2016年11月17日,7.7,15.7,2.5,--,6.4,--,1.0,958.9,80,
2016年11月18日,8.2,16.9,2.9,--,7.1,--,1.5,962.7,81,
2016年11月19日,9.0,13.5,6.4,28.5,0.0,--,1.3,954.3,99,
2016年11月20日,11.7,17.9,7.3,///,2.3,--,1.3,955.3,///,
2016年11月21日,10.2,12.2,8.0,1.5,0.0,--,1.0,957.8,///,
2016年11月22日,13.1,19.4,9.7,///,4.2,--,2.6,950.0,///,
2016年11月23日,8.6,14.1,3.9,--,7.5,--,3.0,953.8,65,
2016年11月24日,0.9,4.1,-0.4,20.5,0.0,14,1.1,955.1,95,
2016年11月25日,1.3,5.4,-1.5,--,1.2,--,1.4,959.4,94,
2016年11月26日,2.5,6.6,-0.9,1.0,3.0,--,1.3,962.5,95,
2016年11月27日,6.7,8.3,4.7,32.0,0.0,--,0.8,953.4,99,
2016年11月28日,7.2,13.1,1.4,0.0,5.2,--,1.6,952.9,78,
2016年11月29日,3.5,12.0,-1.9,--,7.2,--,1.1,961.9,74,
2016年11月30日,4.1,9.0,-1.6,0.0,4.7,--,1.1,966.8,80,
2016年12月1日,9.6,13.7,6.0,0.5,0.1,--,2.2,957.7,82,
2016年12月2日,7.5,14.1,2.3,--,9.2,--,2.3,959.8,60,
2016年12月3日,5.0,13.9,-1.0,--,9.2,--,1.2,963.3,75,
2016年12月4日,6.3,14.9,-0.5,9.5,3.8,--,1.4,958.6,87,
2016年12月5日,10.7,16.1,7.2,0.5,7.2,--,4.2,951.0,74,
2016年12月6日,7.1,12.4,0.3,0.5,5.7,--,3.1,951.6,63,
2016年12月7日,3.5,10.5,-2.4,0.0,9.0,--,2.2,955.1,68,
2016年12月8日,5.9,11.8,1.9,0.0,8.8,--,1.5,954.3,65,
2016年12月9日,5.6,10.1,1.6,1.5,0.3,--,1.9,951.4,78,
2016年12月10日,4.0,9.1,-1.1,0.0,9.0,--,3.2,953.6,62,
2016年12月11日,1.1,9.0,-3.9,--,8.7,--,2.0,957.9,59,
2016年12月12日,1.7,9.2,-4.3,--,7.3,--,1.5,962.6,63,
2016年12月13日,4.0,5.4,2.0,33.0,0.0,--,0.8,954.8,92,
2016年12月14日,5.9,11.7,-0.5,14.0,3.8,--,2.9,942.9,69,
2016年12月15日,0.8,7.5,-3.7,--,9.0,--,1.4,950.1,58,
2016年12月16日,0.2,7.1,-3.6,--,6.5,--,2.5,951.2,57,
2016年12月17日,1.2,7.4,-4.5,--,6.9,--,3.1,960.2,66,
2016年12月18日,2.1,10.9,-4.1,--,9.0,--,1.2,964.9,74,
2016年12月19日,4.2,14.4,-1.5,--,8.2,--,1.4,963.0,66,
2016年12月20日,2.3,8.4,-1.3,0.0,2.3,--,1.0,964.0,85,
2016年12月21日,2.0,9.2,-2.2,--,3.0,--,1.0,967.8,91,
2016年12月22日,6.3,14.7,-1.5,54.0,0.0,--,2.1,955.2,98,
2016年12月23日,8.7,16.8,3.8,5.0,4.1,--,5.2,944.0,70,
2016年12月24日,3.3,9.5,-0.6,--,8.6,--,1.9,957.7,66,
2016年12月25日,2.7,10.0,-0.8,--,7.6,--,1.0,965.7,70,
2016年12月26日,3.5,8.2,-1.9,0.5,3.0,--,1.3,961.5,78,
2016年12月27日,8.3,13.8,2.9,38.0,0.7,--,3.2,943.2,85,
2016年12月28日,1.8,6.2,-1.8,0.0,9.0,--,3.1,956.3,63,
2016年12月29日,3.1,8.9,-1.8,0.0,6.5,--,3.7,956.2,67,
2016年12月30日,1.7,8.4,-2.4,--,9.0,--,1.8,959.8,60,
2016年12月31日,0.8,9.4,-5.2,--,9.0,--,1.2,961.2,69,
2017年1月1日,2.3,11.3,-4.0,--,8.8,--,2.0,960.8,72,
2017年1月2日,3.6,11.1,-2.8,--,7.9,--,3.3,956.1,69,
2017年1月3日,3.8,11.5,-0.7,--,8.2,--,2.1,953.3,66,
2017年1月4日,2.7,10.2,-2.7,--,7.7,--,3.7,953.2,66,
2017年1月5日,1.7,8.4,-3.0,--,9.0,--,2.1,955.7,50,
2017年1月6日,1.1,6.8,-2.7,--,8.8,--,2.1,960.3,59,
2017年1月7日,0.8,10.6,-5.2,--,8.7,--,1.2,958.5,62,
2017年1月8日,-0.8,0.9,-2.5,16.5,0.0,16,0.8,949.8,86,
2017年1月9日,2.8,9.1,-1.2,1.0,5.8,--,1.9,942.4,89,
2017年1月10日,2.1,8.0,-2.4,0.0,3.5,--,2.8,949.8,77,
2017年1月11日,2.4,7.0,-2.0,0.0,8.2,--,3.6,949.6,55,
2017年1月12日,1.6,5.4,-0.7,0.5,5.0,--,4.0,946.2,72,
2017年1月13日,0.5,3.7,-1.7,5.0,0.5,2,2.9,942.3,83,
2017年1月14日,-1.7,2.4,-5.3,0.5,4.0,1,4.3,940.6,66,
2017年1月15日,-4.2,-0.8,-6.2,0.0,1.2,--,2.4,946.8,68,
2017年1月16日,-2.1,1.4,-7.0,0.0,5.6,--,3.6,950.5,68,
2017年1月17日,-1.0,6.7,-7.1,--,7.2,--,1.8,960.0,68,
2017年1月18日,0.4,8.7,-6.4,--,9.2,--,2.0,963.1,59,
2017年1月19日,2.7,8.6,-2.0,--,5.7,--,2.1,955.6,63,
2017年1月20日,0.6,4.4,-2.1,0.5,1.3,--,1.6,946.7,84,
2017年1月21日,1.4,7.8,-2.2,0.0,7.7,--,1.8,953.0,69,
2017年1月22日,1.4,6.5,-1.8,0.0,4.3,--,3.2,952.0,65,
2017年1月23日,-1.4,3.0,-5.4,0.0,6.3,--,3.1,950.7,49,
2017年1月24日,-2.6,2.6,-7.7,--,8.2,--,2.9,956.8,47,
2017年1月25日,-2.2,5.9,-8.5,--,9.3,--,1.8,962.4,48,
2017年1月26日,-1.7,7.5,-8.3,--,9.5,--,1.1,963.6,51,
2017年1月27日,2.6,11.2,-4.9,0.0,3.6,--,2.7,960.3,63,
2017年1月28日,3.3,12.6,-3.0,--,9.2,--,2.3,960.5,55,
2017年1月29日,4.2,14.1,-3.0,6.5,6.5,--,2.1,957.8,63,
2017年1月30日,6.7,11.2,2.9,5.5,3.3,--,4.3,945.5,73,
2017年1月31日,1.7,7.3,-2.7,--,9.5,--,2.6,956.0,45,
2017年2月1日,1.2,8.7,-4.7,0.0,6.6,--,3.8,952.4,63,
2017年2月2日,1.3,5.7,-2.5,--,9.5,--,4.5,952.4,36,
2017年2月3日,2.8,10.9,-2.9,--,9.5,--,2.6,954.0,47,
2017年2月4日,2.0,11.1,-4.6,--,9.7,--,1.2,956.2,55,
2017年2月5日,-0.2,4.3,-2.9,17.5,0.0,--,0.8,949.7,92,
2017年2月6日,4.3,7.8,0.5,1.5,3.2,--,3.7,941.7,64,
2017年2月7日,1.0,5.0,-3.3,--,9.0,--,3.9,950.1,37,
2017年2月8日,0.4,8.1,-5.5,--,8.6,--,1.5,950.4,50,
2017年2月9日,0.2,2.0,-1.7,2.5,0.0,--,1.1,940.8,92,
2017年2月10日,0.5,5.5,-3.5,0.5,5.0,1,3.1,937.9,70,
2017年2月11日,-2.6,2.5,-6.6,0.5,5.1,--,2.4,947.3,76,
2017年2月12日,-1.1,6.1,-7.3,--,8.5,--,2.3,954.3,56,
2017年2月13日,-0.6,6.4,-6.2,--,7.0,--,2.3,959.3,51,
2017年2月14日,-0.9,7.5,-6.6,0.0,7.9,--,2.6,960.2,60,
2017年2月15日,0.6,9.5,-6.2,--,10.0,--,1.8,962.1,58,
2017年2月16日,3.3,14.2,-5.0,--,9.8,--,2.8,961.4,54,
2017年2月17日,5.5,11.1,-0.8,17.0,0.0,--,2.9,954.0,76,
2017年2月18日,4.3,9.0,0.6,0.0,4.1,--,2.7,949.6,64,
2017年2月19日,2.4,9.3,-3.6,0.0,10.1,--,4.1,952.9,52,
2017年2月20日,5.2,10.1,1.3,21.0,0.0,--,3.9,944.9,72,
2017年2月21日,1.8,6.8,-2.1,0.0,8.7,--,3.6,955.0,42,
2017年2月22日,3.2,11.3,-4.6,0.5,8.0,--,2.6,960.0,62,
2017年2月23日,6.6,13.5,1.9,33.5,1.4,--,4.3,943.3,79,
2017年2月24日,3.4,9.8,-1.6,--,9.8,--,3.3,949.7,47,
2017年2月25日,2.3,9.3,-4.4,--,10.3,--,3.9,954.1,56,
2017年2月26日,4.3,11.5,-1.6,--,9.3,--,2.9,955.4,56,
2017年2月27日,4.1,11.0,-1.7,--,8.9,--,1.9,959.2,57,
2017年2月28日,4.6,12.2,-0.4,--,9.1,--,2.6,959.5,54,
2017年3月1日,3.2,12.1,-3.2,3.0,6.5,--,1.9,957.1,69,
2017年3月2日,2.1,3.0,1.1,9.5,0.0,--,1.0,945.6,98,
2017年3月3日,4.5,10.8,-0.3,--,8.7,--,3.2,949.2,65,
2017年3月4日,4.3,13.3,-3.0,--,8.6,--,2.4,955.2,57,
2017年3月5日,6.4,15.4,-2.0,--,7.7,--,2.3,952.9,53,
2017年3月6日,6.9,10.6,3.8,--,0.6,--,2.8,944.1,61,
2017年3月7日,2.2,7.8,-0.9,0.5,6.4,--,4.1,942.4,59,
2017年3月8日,0.9,5.6,-2.3,0.0,8.5,--,3.8,944.7,63,
2017年3月9日,2.7,6.8,-1.9,0.0,8.3,--,3.7,946.0,64,
2017年3月10日,3.4,8.8,-0.7,1.0,7.1,--,4.1,949.3,60,
2017年3月11日,3.0,11.1,-3.6,--,10.3,--,1.7,955.7,54,
2017年3月12日,4.7,13.3,-2.7,--,9.1,--,2.3,958.5,61,
2017年3月13日,5.6,13.2,1.5,0.0,2.7,--,1.9,954.1,75,
2017年3月14日,6.8,14.4,2.3,--,6.5,--,2.2,945.3,66,
2017年3月15日,4.9,12.1,-0.7,0.0,7.7,--,3.1,945.0,51,
2017年3月16日,5.3,13.0,-0.7,--,10.3,--,2.7,952.3,48,
2017年3月17日,4.7,13.5,-1.7,--,10.9,--,2.7,955.1,48,
2017年3月18日,5.3,12.2,-2.2,--,6.8,--,2.9,958.2,45,
2017年3月19日,6.8,15.9,-0.7,--,10.6,--,2.7,958.0,42,
2017年3月20日,8.1,16.7,0.0,--,9.5,--,2.2,958.1,49,
2017年3月21日,4.8,9.2,2.1,17.5,0.0,--,2.1,945.8,92,
2017年3月22日,5.1,11.8,-0.3,--,10.2,--,3.2,950.6,52,
2017年3月23日,5.0,12.3,-1.2,--,4.8,--,2.2,953.4,53,
2017年3月24日,4.8,10.8,-0.3,--,11.1,--,3.0,952.9,42,
2017年3月25日,4.6,11.0,-1.8,--,5.8,--,2.2,956.1,54,
2017年3月26日,3.3,5.9,0.5,14.0,0.0,--,1.1,953.3,93,
2017年3月27日,3.8,10.0,0.3,6.0,5.8,--,2.0,948.1,82,
2017年3月28日,5.0,12.6,-1.7,0.0,8.2,--,3.0,955.6,62,
2017年3月29日,6.2,13.5,-0.5,--,9.5,--,3.4,958.9,52,
