ダウンロードした時刻：2021/05/16 23:42:23

,飯田,飯田,飯田,飯田,飯田,飯田,飯田,飯田,飯田,飯田
2019年3月30日,7.6,11.8,4.2,6.5,0.0,--,2.4,950.1,82,
2019年3月31日,6.0,9.4,2.9,2.0,4.1,--,4.1,946.8,70,
2019年4月1日,5.0,11.9,0.7,0.0,9.9,--,3.6,949.8,64,
2019年4月2日,2.9,9.1,-1.8,0.0,6.5,--,3.4,952.8,62,
2019年4月3日,3.3,10.2,-2.4,--,9.5,--,2.9,954.7,48,
2019年4月4日,5.7,13.7,-2.9,--,11.7,--,3.6,953.1,52,
2019年4月5日,9.8,18.9,0.4,--,11.1,--,3.1,947.4,46,
2019年4月6日,13.8,20.0,9.0,--,10.4,--,5.3,946.8,37,
2019年4月7日,13.4,21.2,6.1,--,9.0,--,3.4,946.6,45,
2019年4月8日,11.4,19.3,5.8,0.0,5.8,--,4.2,945.4,57,
2019年4月9日,9.1,16.3,2.4,--,11.6,--,2.7,953.2,37,
2019年4月10日,2.4,7.7,0.3,43.5,0.0,--,0.9,947.2,92,
2019年4月11日,7.0,12.7,2.1,0.0,10.5,--,4.1,945.5,66,
2019年4月12日,6.2,11.8,2.9,0.0,2.5,--,1.9,952.8,66,
2019年4月13日,8.4,17.1,0.0,--,10.2,--,2.4,959.0,59,
2019年4月14日,9.9,15.0,6.0,15.0,3.0,--,2.4,956.3,76,
2019年4月15日,10.5,15.8,4.0,9.0,11.2,--,4.1,949.9,49,
2019年4月16日,10.1,21.1,-0.2,--,11.8,--,1.9,956.8,49,
2019年4月17日,10.0,13.9,5.5,--,0.0,--,1.2,954.5,77,
2019年4月18日,14.1,22.9,5.8,--,9.5,--,2.2,950.8,65,
2019年4月19日,15.3,22.3,9.3,--,7.1,--,3.8,950.6,56,
2019年4月20日,13.4,23.5,5.5,--,12.1,--,3.2,952.7,62,
2019年4月21日,15.2,22.6,6.8,--,4.5,--,3.2,951.8,63,
2019年4月22日,19.0,27.6,13.4,--,8.4,--,2.0,952.1,59,
2019年4月23日,17.0,24.7,10.0,--,8.2,--,2.8,958.2,62,
2019年4月24日,15.8,18.0,13.6,6.0,0.0,--,2.7,954.5,86,
2019年4月25日,19.6,26.0,15.4,0.0,6.5,--,3.1,944.1,77,
2019年4月26日,17.0,22.1,14.4,3.5,3.0,--,3.1,942.7,75,
2019年4月27日,10.4,15.7,3.4,0.0,7.1,--,4.3,947.5,54,
2019年4月28日,9.4,18.2,0.5,0.0,8.6,--,2.2,958.8,50,
2019年4月29日,12.3,16.2,8.6,2.5,0.0,--,2.1,958.9,73,
2019年4月30日,12.8,17.6,8.6,22.0,0.0,--,1.2,949.6,90,
2019年5月1日,15.1,19.5,12.6,4.0,0.5,--,1.5,941.4,92,
2019年5月2日,15.8,22.2,10.4,--,10.5,--,3.4,946.4,56,
2019年5月3日,16.1,25.9,7.3,--,11.5,--,2.4,953.4,45,
2019年5月4日,15.5,24.9,7.9,0.0,10.6,--,2.1,956.3,53,
2019年5月5日,15.6,24.8,7.5,0.5,10.0,--,2.5,958.5,65,
2019年5月6日,14.5,20.6,9.8,5.5,3.7,--,2.2,952.4,76,
2019年5月7日,11.3,18.4,5.8,--,8.1,--,2.9,948.9,63,
2019年5月8日,12.2,21.8,2.3,--,12.2,--,2.6,952.1,48,
2019年5月9日,14.3,20.4,8.1,--,3.8,--,2.7,949.9,50,
2019年5月10日,16.2,26.3,6.2,--,10.9,--,2.0,951.9,52,
2019年5月11日,17.1,28.3,9.7,0.0,9.6,--,1.8,952.8,58,
2019年5月12日,16.5,26.8,8.7,--,8.5,--,1.9,954.7,67,
2019年5月13日,15.8,25.5,11.9,13.5,5.0,--,1.9,956.7,83,
2019年5月14日,13.3,15.2,11.7,7.5,0.0,--,1.3,957.1,96,
2019年5月15日,16.6,24.2,11.6,--,7.8,--,2.2,954.7,74,
